Filename,SNR,SN_Name,Age_(days),Age_Unc_(days),redshift,Dm15,Subtype,dm15
sn2003fa-20030610.34-mmt.flm,204.9,2003fa,-5.632449058055154,0.4805843906189927,0.0404,0.8,91T,0.8
sn1998bu-19980624.17-fast.flm,228.29,1998bu,35.3674344401248,0.4985541928407618,0.0029,1.03,N,1.03
sn2002dj-20020619.18-fast.flm,88.71,2002dj,-6.360844149408752,0.1981571386109184,0.0093,1.19,HV,1.19
sn2004ef-20041020.15-fast.flm,9.5,2004ef,33.41416100873363,0.1939864209505334,0.031,1.39,HV,1.39
sn1998bu-19980617.14-fast.flm,154.2,1998bu,28.357762488784857,0.4985541928407618,0.0029,1.03,N,1.03
sn1994ae-19941207.55-mmt.flm,202.31,1994ae,8.015533207211899,0.7965747286667331,0.0043,0.96,N,0.96
sn2002cd-20020414.49-fast.flm,58.66,2002cd,-4.661520190022889,0.3958828186856691,0.0104,0.84,HV,0.84
sn2007au-20070326.15-fast.flm,28.77,2007au,1.1274509803935835,0.392156862745098,0.02,1.69,N,1.69
sn2002cs-20020507.39-fast.flm,77.7,2002cs,-8.47607796810453,0.6891120299271509,0.0158,0.99,HV,0.99
sn1998dm-19980930.36-fast.flm,77.99,1998dm,26.28912071534936,0.5961251862891207,0.0065,0.9,N,0.9
sn1998ab-19980528.24-fast.flm,24.93,1998ab,45.608568646539936,0.4868549172346641,0.027,1.04,91T,1.04
sn2007hu-20070913.12-mmt.flm,97.77,2007hu,,,0.0355,,,
sn2003ek-20030522.43-fast.flm,12.98,2003ek,,,0.036,,,
sn2003lc-20031228.11-fast.flm,26.04,2003lc,,,0.0346,,,
sn2007ob-20071107.14-fast.flm,66.71,2007ob,,,0.0339,,,
sn2002kf-20030113.31-fast.flm,26.79,2002kf,13.842833316982812,0.0981065437064652,0.0193,1.2,,1.2
sn1998es-19981117.20-fast.flm,176.74,1998es,-8.410845042548981,0.8905600633287157,0.0106,0.85,91T,0.85
sn2007if-20070915.46-fast.flm,21.05,2007if,9.365108918262589,0.4654626698938744,0.0742,0.71,pec,0.71
sn2002cd-20020504.47-fast.flm,30.4,2002cd,15.112826603329449,0.3958828186856691,0.0104,0.84,HV,0.84
sn1999ac-19990324.51-fast.flm,160.53,1999ac,10.90638930163649,0.6934125804853887,0.0095,1.23,91T,1.23
sn2001ep-20011115.37-fast.flm,45.56,2001ep,28.40078973346898,0.493583415597236,0.013,1.3,N,1.3
sn2001gc-20011204.36-fast.flm,37.2,2001gc,3.3944864122428395,1.962130874129304,0.0193,,HV,
sn2002ar-20020215.47-fast.flm,43.51,2002ar,,,0.0302,,,
sn2007hj-20071013.20-fast.flm,22.98,2007hj,36.7741299418275,0.1971803214039239,0.0143,1.95,N,1.95
sn2006H-20060131.11-fast.flm,31.89,2006H,13.323471400396487,0.3944773175542406,0.014,1.83,91bg,1.83
sn2002bo-20020604.17-fast.flm,25.1,2002bo,72.15971323309884,0.6970028875833914,0.0043,1.08,HV,1.08
sn2003kf-20040118.25-fast.flm,53.91,2003kf,41.14552312884364,0.3970617431010522,0.0074,1.1,N,1.1
sn2005lu-20051223.16-fast.flm,28.1,2005lu,16.624685138542425,0.5812826971517148,0.0322,0.74,,0.74
sn2005ke-20051125.30-fast.flm,133.63,2005ke,0.4977600796416128,0.6968641114982578,0.0045,1.82,91bg,1.82
sn2001da-20010912.32-fast.flm,24.82,2001da,56.84231222964973,1.2780180888714117,0.0172,1.12,N,1.12
sn2001fe-20020107.34-fast.flm,18.47,2001fe,51.45056246299528,0.0986777185711466,0.0134,1.0,N,1.0
sn1998bu-19981114.51-fast.flm,15.04,1998bu,178.29295044371818,0.4985541928407618,0.0029,1.03,N,1.03
sn1998bu-19980520.15-fast.flm,264.66,1998bu,0.4486987735610386,0.4985541928407618,0.0029,1.03,N,1.03
sn2002fk-20021103.37-mmt.flm,14.64,2002fk,33.22084367245773,0.3970223325062034,0.0075,1.13,N,1.13
sn2007bd-20070415.20-fast.flm,48.63,2007bd,-1.2609117361812905,0.0969932104752667,0.031,1.3,HV,1.3
sn1997bq-19970409.15-fast.flm,63.59,1997bq,-10.650946200336866,0.4953928465272961,0.0093,1.14,HV,1.14
sn2001V-20010223.33-fast.flm,107.86,2001V,-9.32913013496322,0.3940498473056842,0.0151,0.82,91T,0.82
sn1996bo-19961111.27-fast.flm,25.0,1996bo,11.079433739674398,0.4915454187966968,0.0172,1.16,HV,1.16
sn1995E-19950224.27-fast.flm,48.42,1995E,-2.895256916996335,0.4940711462450592,0.012,1.16,N,1.16
sn1998aq-19981214.54-fast.flm,15.23,1998aq,229.44516386094608,0.3984460603645781,0.0039,1.11,N,1.11
sn1998bp-19980501.47-fast.flm,116.67,1998bp,-1.909945571499546,0.1979218208807521,0.0105,1.79,N,1.79
sn1995Y-19950922.41-fast.flm,21.77,1995Y,,,0.0177,,,
sn1998V-19980419.50-fast.flm,21.71,1998V,30.764694318854833,0.7863180656575585,0.0174,0.99,N,0.99
sn2007fc-20070711.47-fast.flm,8.07,2007fc,,,0.0337,,,
sn1998dx-19980918.15-fast.flm,24.19,1998dx,2.1343198634035287,0.4742933029785619,0.0542,1.32,N,1.32
sn2006bk-20060421.30-fast.flm,19.74,2006bk,,,0.0495,,,
sn2005eq-20051205.24-fast.flm,10.21,2005eq,53.683187560736606,0.3887269193391643,0.029,0.88,91T,0.88
sn2007co-20070618.35-fast.flm,45.12,2007co,4.6251217137293095,0.0973709834469328,0.027,1.16,N,1.16
sn2003ep-20030628.44-fast.flm,33.09,2003ep,,,0.0158,,,
sn2008Q-20080202.11-fast.flm,149.47,2008Q,-7.231425453824891,0.1983930165658169,0.0081,1.25,N,1.25
sn2003kf-20040102.42-fast.flm,70.58,2003kf,25.43180464561777,0.3970617431010522,0.0074,1.1,N,1.1
sn2003fd-20030628.18-fast.flm,13.16,2003fd,,,0.0597,,,
sn2003hu-20030921.16-fast.flm,7.6,2003hu,1.9162790697720444,1.9534883720930232,0.075,,91T,
sn2005cf-20050608.25-fast.flm,192.15,2005cf,-4.4212617983080875,0.1987083954297069,0.0065,1.1,N,1.1
sn2003it-20031022.26-fast.flm,71.75,2003it,-0.2341235001443398,0.195102916788606,0.0251,1.36,N,1.36
sn2000fo-20010104.09-fast.flm,13.05,2000fo,,,0.0238,,,
sn2005M-20050309.26-fast.flm,16.48,2005M,32.44618395303669,1.36986301369863,0.022,0.87,91T,0.87
sn2004ca-20040612.41-fast.flm,60.41,2004ca,,,0.0178,,,
sn1997bp-19970508.15-fast.flm,78.97,1997bp,27.42239412873297,0.5950609937518596,0.0083,1.08,HV,1.08
sn2003ch-20030329.11-mmt.flm,62.5,2003ch,1.765853658534314,0.7804878048780489,0.025,1.22,N,1.22
sn2003ep-20030704.31-mmt.flm,9.38,2003ep,,,0.0158,,,
sn1997do-19971124.45-fast.flm,164.12,1997do,10.246510246508803,0.099000099000099,0.0101,0.94,HV,0.94
sn2003ag-20030209.41-fast.flm,21.21,2003ag,,,0.0226,,,
sn2006cp-20060722.17-fast.flm,6.75,2006cp,40.56539176367129,0.0,0.0223,0.98,HV,0.98
sn2000cn-20000604.38-fast.flm,32.76,2000cn,-8.32437713727804,0.0977039570102589,0.0235,1.51,,1.51
sn2002ey-20020910.32-fast.flm,13.46,2002ey,,,0.0385,,,
sn1999cc-19990516.34-fast.flm,50.93,1999cc,-1.2216404886581709,0.2908667830133798,0.0314,1.35,N,1.35
sn2006X-20060321.30-fast.flm,69.96,2006X,29.048945483490215,0.7958615200955034,0.0052,1.18,HV,1.18
sn2008ae-20080211.32-fast.flm,18.88,2008ae,-0.0776623628790857,0.9707795359673818,0.0301,,pec,
sn2001ck-20010617.29-fast.flm,48.56,2001ck,4.822653909343735,0.1932927418575432,0.0347,1.05,N,1.05
sn2003W-20030207.40-fast.flm,52.88,2003W,-2.2546809136316384,0.0,0.0201,1.14,HV,1.14
sn1996bv-19970102.33-fast.flm,14.67,1996bv,45.56899773778081,0.7868594472312385,0.0167,0.92,,0.92
sn2005hk-20051125.22-fast.flm,36.92,2005hk,14.432379072065766,0.493583415597236,0.013,1.56,pec,1.56
sn2006X-20060225.36-fast.flm,167.99,2006X,5.232789494629961,0.7958615200955034,0.0052,1.18,HV,1.18
sn1999aa-19990223.25-fast.flm,123.57,1999aa,-0.1478706624620023,0.887223974763407,0.0144,0.78,91T,0.78
sn2007cq-20070625.45-fast.flm,58.52,2007cq,-4.04404599493418,0.1948937828883258,0.0262,1.2,91T,1.2
sn1998bu-19990117.46-fast.flm,19.41,1998bu,242.05803170804873,0.4985541928407618,0.0029,1.03,N,1.03
sn2006le-20061115.44-fast.flm,86.79,2006le,6.9195989777873725,0.2948692746215844,0.0174,0.88,N,0.88
sn1998bu-19980616.17-fast.flm,263.37,1998bu,27.390567354672616,0.4985541928407618,0.0029,1.03,N,1.03
sn2004fu-20041120.11-fast.flm,29.05,2004fu,3.4780023781233025,0.1981767736821244,0.0092,1.08,HV,1.08
sn2006gt-20060925.36-fast.flm,19.03,2006gt,1.3973966309333146,0.1914241960183767,0.0448,1.66,91bg,1.66
sn2004ef-20041012.14-fast.flm,14.65,2004ef,25.645004849662783,0.1939864209505334,0.031,1.39,HV,1.39
sn1996X-19960426.28-fast.flm,144.79,1996X,8.124751688518367,0.2979737783075089,0.0068,1.26,N,1.26
sn2003kf-20040119.26-fast.flm,46.14,2003kf,42.14810403017582,0.3970617431010522,0.0074,1.1,N,1.1
sn2004bk-20040424.32-fast.flm,77.74,2004bk,6.373411534698729,0.2932551319648094,0.023,1.02,HV,1.02
sn1999cc-19990517.40-fast.flm,42.83,1999cc,-0.1939111886727647,0.2908667830133798,0.0314,1.35,N,1.35
sn2005cc-20050615.18-fast.flm,29.38,2005cc,17.449131513649373,0.4962779156327543,0.0075,1.94,,1.94
sn2001gc-20011205.35-fast.flm,47.84,2001gc,4.365741194934847,1.962130874129304,0.0193,,HV,
sn2007kk-20071011.36-fast.flm,37.16,2007kk,2.074927953893845,1.921229586935639,0.041,,N,
sn2007su-20071229.08-fast.flm,28.9,2007su,,,0.0279,,,
sn2007is-20070919.14-fast.flm,44.98,2007is,,,0.0294,,,
sn1994ae-19950206.45-fast.flm,59.59,1994ae,68.65478442696116,0.7965747286667331,0.0043,0.96,N,0.96
sn1996V-19960411.24-fast.flm,26.29,1996V,,,0.0237,,,
sn1999gh-20000210.33-fast.flm,26.51,1999gh,70.78495584003349,0.8931229532598988,0.0077,1.69,N,1.69
sn2004gc-20041208.28-fast.flm,23.73,2004gc,23.427962406743813,0.3875593450247069,0.0321,1.08,,1.08
sn2006bt-20060519.28-fast.flm,12.13,2006bt,16.353419879865704,0.5812826971517148,0.0322,1.0,N,1.0
sn1994T-19940616.23-fast.flm,8.58,1994T,4.66847090663227,0.3866228494104002,0.0346,1.51,HV,1.51
sn1996Z-19960520.17-fast.flm,91.6,1996Z,6.124677387331997,1.0919197935278937,0.0074,1.22,HV,1.22
sn2001C-20010318.13-fast.flm,27.89,2001C,,,0.0109,,,
snf20080522-000-20080531.21-fast.flm,50.42,snf20080522-000,-4.105263157895573,0.0956937799043062,0.045,,91T,
sn2002bo-20020315.25-fast.flm,96.28,2002bo,-8.41382057153947,0.6970028875833914,0.0043,1.08,HV,1.08
sn2005cf-20050711.20-fast.flm,91.11,2005cf,28.315946348733235,0.1987083954297069,0.0065,1.1,N,1.1
sn2008ar-20080301.39-fast.flm,43.6,2008ar,-7.51388753532709,0.584738329597505,0.0261,1.1,N,1.1
sn2003du-20030530.24-fast.flm,101.47,2003du,22.992845786962857,0.9936406995230525,0.0064,1.07,N,1.07
sn2003cg-20030402.17-ldss2.flm,198.01,2003cg,1.762772632204759,0.3983666965441689,0.0041,1.26,N,1.26
sn1994D-19951124.46-mmt.flm,1.98,1994D,611.1875560873459,0.0997108385681523,0.0029,1.37,N,1.37
sn1997cn-19970601.35-fast.flm,12.61,1997cn,14.014555468135327,0.7867820613690009,0.0168,1.9,91bg,1.9
sn2003cq-20030411.25-fast.flm,11.38,2003cq,1.9839349656468697,0.8709958385754378,0.0333,1.2,N,1.2
sn1994D-19940316.37-fast.flm,295.86,1994D,-5.115166018543604,0.0997108385681523,0.0029,1.37,N,1.37
sn2004K-20040127.54-fast.flm,29.3,2004K,,,0.0361,,,
sn2001V-20010518.24-fast.flm,26.57,2001V,73.33267658358295,0.3940498473056842,0.0151,0.82,91T,0.82
sn2007af-20070326.39-fast.flm,168.51,2007af,11.229361448180695,0.3978516013526954,0.0054,1.04,N,1.04
sn2005cc-20050601.23-fast.flm,89.66,2005cc,3.6029776674984184,0.4962779156327543,0.0075,1.94,,1.94
sn1999gp-20000227.12-fast.flm,26.07,1999gp,49.69319177949165,1.266192656082595,0.0267,0.87,91T,0.87
sn2003eh-20030523.17-fast.flm,11.04,2003eh,,,0.0255,,,
sn2000fo-20001223.09-fast.flm,24.06,2000fo,,,0.0238,,,
sn2006X-20060403.36-fast.flm,27.73,2006X,42.04138479904699,0.7958615200955034,0.0052,1.18,HV,1.18
sn1996X-19960425.29-fast.flm,116.99,1996X,7.141438220105611,0.2979737783075089,0.0068,1.26,N,1.26
sn2008bf-20080410.28-fast.flm,47.26,2008bf,11.399570564122868,0.3903962521959789,0.0246,1.05,N,1.05
sn2008Z-20080214.34-fast.flm,58.08,2008Z,-4.270323212537299,0.2938295788442703,0.021,1.02,N,1.02
sn2008bf-20080530.16-fast.flm,21.3,2008bf,60.08198321296599,0.3903962521959789,0.0246,1.05,N,1.05
sn2001bp-20010517.46-fast.flm,13.85,2001bp,,,0.0949,,,
snf20080522-011-20080610.24-fast.flm,51.01,snf20080522-011,10.15512091723757,0.1926967915984198,0.0379,,N,
sn2005el-20051202.43-fast.flm,20.68,2005el,59.15451320457119,0.1970831690973591,0.0148,1.27,N,1.27
snf20080514-002-20080623.00-ldss3.flm,74.43,snf20080514-002,27.693512085334092,0.4892846658185732,0.0219,1.35,N,
sn2006gr-20061017.24-fast.flm,8.05,2006gr,12.41059346607047,0.4832785617630002,0.0346,0.81,N,0.81
sn2007kk-20071010.39-fast.flm,30.17,2007kk,1.143131604228942,1.921229586935639,0.041,,N,
sn2003eh-20030521.18-fast.flm,22.63,2003eh,,,0.0255,,,
sn2007S-20070208.34-fast.flm,82.35,2007S,-4.694743071310817,0.0986290561199329,0.0139,0.94,91T,0.94
sn2006al-20060228.38-fast.flm,14.44,2006al,6.255267347130153,0.280925180260324,0.0679,1.35,N,1.35
sn2005M-20050317.25-fast.flm,10.47,2005M,40.264187866929014,1.36986301369863,0.022,0.87,91T,0.87
sn1994D-19940506.28-fast.flm,17.74,1994D,45.64762189649899,0.0997108385681523,0.0029,1.37,N,1.37
sn2001V-20010422.38-fast.flm,19.02,2001V,47.8573539552699,0.3940498473056842,0.0151,0.82,91T,0.82
sn2007bj-20070613.29-fast.flm,29.95,2007bj,63.04347826087329,0.0,0.0166,,,
sn2003kf-20040214.22-fast.flm,21.11,2003kf,67.91741115743324,0.3970617431010522,0.0074,1.1,N,1.1
sn2006le-20061212.30-fast.flm,29.71,2006le,33.32022803224047,0.2948692746215844,0.0174,0.88,N,0.88
sn2001N-20010223.31-fast.flm,56.44,2001N,31.841332027418964,0.0,0.021,,HV,
sn2001gc-20020108.25-fast.flm,7.25,2001gc,37.62385951142798,1.962130874129304,0.0193,,HV,
sn2002dp-20020705.43-fast.flm,74.41,2002dp,10.01284965898723,0.1976870613818325,0.0117,1.12,N,1.12
sn2004L-20040220.29-fast.flm,12.95,2004L,25.56427395137016,0.2906131938390003,0.0323,1.12,N,1.12
sn2005M-20050209.33-fast.flm,27.88,2005M,5.11741682974873,1.36986301369863,0.022,0.87,91T,0.87
sn2007ax-20070327.26-fast.flm,42.02,2007ax,-0.8340780458708246,0.4964750273061264,0.0071,1.87,91bg,1.87
sn2007bc-20070414.27-fast.flm,56.35,2007bc,4.280956112848103,0.097962382445141,0.0208,1.37,N,1.37
sn2003iu-20031030.29-fast.flm,20.64,2003iu,,,0.0414,,,
sn2000cn-20000605.37-fast.flm,39.77,2000cn,-7.357107962871359,0.0977039570102589,0.0235,1.51,,1.51
sn2000dk-20001224.16-fast.flm,8.53,2000dk,88.01965601966087,0.1965601965601965,0.0175,1.62,N,1.62
sn2002de-20020604.23-fast.flm,44.28,2002de,-4.15369649805136,0.5836575875486381,0.028,0.96,N,0.96
sn1998bp-19980502.47-fast.flm,132.62,1998bp,-0.9203364670957852,0.1979218208807521,0.0105,1.79,N,1.79
sn2003kf-20031218.35-fast.flm,201.96,2003kf,10.47250347428592,0.3970617431010522,0.0074,1.1,N,1.1
sn2007bm-20070619.18-fast.flm,23.28,2007bm,45.39852911945964,0.3975352812562115,0.0062,1.09,N,1.09
sn2007le-20071110.17-fast.flm,129.34,2007le,15.365514501391702,0.4966229638458482,0.0068,1.01,HV,1.01
sn2002df-20020604.46-fast.flm,27.72,2002df,,,0.0287,,,
sn1997bp-19970407.42-mmt.flm,122.12,1997bp,-3.054646434594611,0.5950609937518596,0.0083,1.08,HV,1.08
sn2001ep-20011010.49-fast.flm,74.11,2001ep,-7.01875616979327,0.493583415597236,0.013,1.3,N,1.3
sn1998aq-19980727.17-fast.flm,50.94,1998aq,89.6204801275039,0.3984460603645781,0.0039,1.11,N,1.11
sn2003lc-20040101.12-fast.flm,18.17,2003lc,,,0.0346,,,
sn2000B-20000304.16-fast.flm,15.44,2000B,43.92110685899523,1.275635364537337,0.0191,1.46,,1.46
sn2005cc-20050612.38-fast.flm,29.69,2005cc,14.669975186103065,0.4962779156327543,0.0075,1.94,,1.94
sn2006S-20060131.49-fast.flm,52.18,2006S,-2.6257145625415435,0.0968898362561767,0.0321,0.93,N,0.93
sn2004bg-20040425.25-fast.flm,61.46,2004bg,10.530956112852666,0.4898119122257053,0.0208,1.05,N,1.05
sn1999by-19990509.18-fast.flm,157.68,1999by,-2.0155657553350617,0.4989024146876871,0.0022,1.97,91bg,1.97
sn2003kf-20040318.12-fast.flm,20.23,2003kf,100.57573952749622,0.3970617431010522,0.0074,1.1,N,1.1
sn1994Q-19940605.35-fast.flm,25.44,1994Q,11.801845556096604,1.06847984458475,0.0295,1.03,,1.03
sn2002jy-20030113.10-fast.flm,34.78,2002jy,17.752059631226505,0.3923107100823852,0.0196,0.88,N,0.88
sn2001V-20010219.40-fast.flm,52.83,2001V,-13.200669884741854,0.3940498473056842,0.0151,0.82,91T,0.82
sn2006cz-20060617.24-fast.flm,37.25,2006cz,-3.8971011710548544,0.0959877135726627,0.0418,,91T,
snf20080720-001-20080724.44-fast.flm,24.54,snf20080720-001,-0.3526300323249898,0.2938583602703497,0.0209,,N,
sn2006gr-20060926.25-fast.flm,37.65,2006gr,-7.87744055673831,0.4832785617630002,0.0346,0.81,N,0.81
sn2006et-20060918.36-fast.flm,50.9,2006et,2.4061032863841225,0.4890453834115806,0.0224,1.02,N,1.02
sn2003in-20031003.37-fast.flm,4.33,2003in,,,0.0214,,,
snf20080522-011-20080601.30-fast.flm,70.56,snf20080522-011,1.5415743327929672,0.1926967915984198,0.0379,,N,
sn2003W-20030131.39-fast.flm,45.43,2003W,-9.126556219976152,0.0,0.0201,1.14,HV,1.14
sn2002fk-20021010.43-fast.flm,165.24,2002fk,9.459057071959142,0.3970223325062034,0.0075,1.13,N,1.13
sn1997Y-19970210.40-fast.flm,62.16,1997Y,2.8546116743788317,0.6890441972635101,0.0159,1.15,N,1.15
sn1999ef-19991016.30-fast.flm,32.82,1999ef,9.62186086789185,1.2508419128259407,0.0393,1.06,N,1.06
sn2001ep-20011204.32-fast.flm,10.48,2001ep,47.10760118460135,0.493583415597236,0.013,1.3,N,1.3
sn1995E-19950305.17-fast.flm,53.83,1995E,5.899209486167158,0.4940711462450592,0.012,1.16,N,1.16
sn2006gz-20061023.09-fast.flm,61.81,2006gz,11.129568106311725,0.4885675200312683,0.0234,0.69,pec,0.69
sn2003in-20031121.27-ldss2.flm,8.65,2003in,,,0.0214,,,
sn2003kf-20031204.43-fast.flm,222.5,2003kf,-3.345245185628965,0.3970617431010522,0.0074,1.1,N,1.1
sn1999gm-20000103.39-fast.flm,8.54,1999gm,,,0.0424,,,
sn2003fa-20030627.30-fast.flm,28.79,2003fa,10.668973471747233,0.4805843906189927,0.0404,0.8,91T,0.8
sn2001bg-20010521.14-fast.flm,152.27,2001bg,10.067513899919993,0.3971405877680699,0.0072,1.06,HV,1.06
sn2000cu-20000726.26-fast.flm,42.76,2000cu,7.316594743035628,0.1961553550411926,0.0196,1.48,,1.48
sn2001eh-20010920.33-fast.flm,66.57,2001eh,2.7287628965401085,0.2892681515765114,0.0371,0.92,91T,0.92
sn1999gh-19991206.53-fast.flm,140.68,1999gh,5.487744368362445,0.8931229532598988,0.0077,1.69,N,1.69
sn2000E-20000531.40-fast.flm,20.52,2000E,117.64705882353375,0.4976609933313427,0.0047,1.09,N,1.09
sn1996bl-19961108.24-fast.flm,14.25,1996bl,18.08880308880112,0.2895752895752895,0.036,1.07,HV,1.07
sn2007al-20070318.25-fast.flm,30.38,2007al,8.250172907813996,0.2964133978855844,0.0121,1.89,91bg,1.89
sn1995bd-19960115.24-fast.flm,43.48,1995bd,10.58545239503052,0.3942440370589395,0.0146,0.94,,0.94
sn1998aq-19980501.25-fast.flm,357.04,1998aq,3.038151210282807,0.3984460603645781,0.0039,1.11,N,1.11
sn1998aq-19980629.17-fast.flm,97.77,1998aq,61.72925590198343,0.3984460603645781,0.0039,1.11,N,1.11
sn1999by-19990517.16-fast.flm,243.5,1999by,5.946916783083619,0.4989024146876871,0.0022,1.97,91bg,1.97
sn2003U-20030201.55-fast.flm,27.06,2003U,-5.592841163310962,0.0972668028401906,0.0281,1.46,N,1.46
sn2007af-20070325.35-fast.flm,232.34,2007af,10.19494728466282,0.3978516013526954,0.0054,1.04,N,1.04
sn2003ai-20030210.40-fast.flm,20.22,2003ai,,,0.0362,,,
sn2007jg-20071006.44-fast.flm,19.02,2007jg,13.152058625011492,0.4821135859608524,0.0371,1.17,HV,1.17
sn1995al-19951118.53-fast.flm,115.61,1995al,10.37707690777066,0.5969555268132524,0.0051,0.87,HV,0.87
sn2002dj-20020618.17-fast.flm,133.54,2002dj,-7.3615376993959085,0.1981571386109184,0.0093,1.19,HV,1.19
sn2006ac-20060222.43-fast.flm,58.69,2006ac,7.16730223917253,0.1955607705094358,0.0227,1.2,HV,1.2
sn1999gh-20000212.30-fast.flm,23.74,1999gh,72.73990274883687,0.8931229532598988,0.0077,1.69,N,1.69
sn1995D-19950224.30-fast.flm,235.16,1995D,3.576040528465105,0.09933445912387,0.0067,1.05,N,1.05
sn2002bf-20020320.22-fast.flm,43.54,2002bf,15.443186255368714,1.0737992971495511,0.0244,1.12,HV,1.12
sn2002ha-20021205.09-fast.flm,14.12,2002ha,32.22594637223487,0.5914826498422713,0.0144,1.22,N,1.22
sn2001ay-20010426.41-mmt.flm,170.64,2001ay,3.3100368860449354,0.7765482430596001,0.0302,0.68,HV,0.68
sn1996by-19970108.33-fast.flm,32.0,1996by,,,0.0137,,,
sn2004as-20040318.36-fast.flm,52.33,2004as,-2.9485935984489555,0.5819592628516004,0.031,0.92,N,0.92
sn2008E-20080203.40-fast.flm,13.58,2008E,,,0.034,,,
sn1999dq-19991011.45-fast.flm,108.33,1999dq,26.082240410213085,0.6902672320283996,0.0141,0.86,91T,0.86
sn2001fh-20011115.09-fast.flm,81.37,2001fh,4.237874147973523,0.0987849451743554,0.0123,1.51,N,1.51
sn2006S-20060204.47-fast.flm,73.32,2006S,1.2305009204573922,0.0968898362561767,0.0321,0.93,N,0.93
sn2001bf-20010714.27-fast.flm,34.03,2001bf,57.67034265458813,0.7877116975187082,0.0156,0.99,N,0.99
sn2007if-20080111.17-mmt.flm,8.66,2007if,118.94433066467772,0.4654626698938744,0.0742,0.71,pec,0.71
sn2001V-20010301.47-fast.flm,130.69,2001V,-3.2804649788215414,0.3940498473056842,0.0151,0.82,91T,0.82
sn2008A-20080214.16-fast.flm,6.93,2008A,31.548907695340432,0.492029128124385,0.0162,1.28,pec,1.28
sn2003kd-20031126.41-fast.flm,21.94,2003kd,,,0.03,,,
sn1999bt-19990414.49-fast.flm,11.45,1999bt,,,0.0499,,,
sn1996X-19960419.30-fast.flm,208.34,1996X,1.191895113234372,0.2979737783075089,0.0068,1.26,N,1.26
sn2005cr-20050628.19-fast.flm,73.35,2005cr,,,0.0214,,,
sn2003eh-20030522.15-fast.flm,26.09,2003eh,,,0.0255,,,
sn2004ef-20040916.34-fast.flm,42.31,2004ef,0.6207565470411426,0.1939864209505334,0.031,1.39,HV,1.39
sn2005M-20050204.26-fast.flm,51.18,2005M,0.1565557729975464,1.36986301369863,0.022,0.87,91T,0.87
sn1999aa-19990407.15-fast.flm,30.6,1999aa,42.143138801261834,0.887223974763407,0.0144,0.78,91T,0.78
sn2006su-20061224.53-fast.flm,16.21,2006su,,,0.0468,,,
sn1995D-19950228.26-fast.flm,222.45,1995D,7.509685109769492,0.09933445912387,0.0067,1.05,N,1.05
sn2005cf-20050616.19-fast.flm,173.83,2005cf,3.4674615002535907,0.1987083954297069,0.0065,1.1,N,1.1
sn2008C-20080402.14-mmt.flm,34.13,2008C,90.79646017698772,0.4916420845624386,0.017,1.11,N,1.11
sn2006oa-20061121.09-fast.flm,15.2,2006oa,-5.764150943396776,0.0943396226415094,0.06,0.89,,0.89
sn2006S-20060206.48-fast.flm,27.94,2006S,3.1779866292085184,0.0968898362561767,0.0321,0.93,N,0.93
sn2002cs-20020511.44-fast.flm,96.29,2002cs,-4.489072652094578,0.6891120299271509,0.0158,0.99,HV,0.99
sn2006eq-20060902.26-fast.flm,14.34,2006eq,4.726060028584208,0.4764173415912339,0.0495,1.62,,1.62
sn1994ae-19950103.48-fast.flm,61.14,1994ae,34.83023001095609,0.7965747286667331,0.0043,0.96,N,0.96
sn2006bt-20060508.31-fast.flm,45.63,2006bt,5.725634566940725,0.5812826971517148,0.0322,1.0,N,1.0
sn1999cc-19990514.36-fast.flm,39.52,1999cc,-3.141361256542527,0.2908667830133798,0.0314,1.35,N,1.35
sn2006dt-20060722.19-fast.flm,33.24,2006dt,,,0.0263,,,
sn2006E-20060126.53-fast.flm,106.46,2006E,,,0.0026,,,
sn2000dk-20000929.34-fast.flm,76.56,2000dk,3.675675675673673,0.1965601965601965,0.0175,1.62,N,1.62
sn1995E-19950331.22-mmt.flm,31.7,1995E,31.640316205537623,0.4940711462450592,0.012,1.16,N,1.16
sn2003D-20030112.44-fast.flm,10.97,2003D,,,0.023,,,
sn2001eh-20010912.44-fast.flm,46.61,2001eh,-4.878989489921581,0.2892681515765114,0.0371,0.92,91T,0.92
sn1998bp-19980503.45-fast.flm,132.29,1998bp,0.0494804552158678,0.1979218208807521,0.0105,1.79,N,1.79
sn2007F-20070225.43-fast.flm,19.85,2007F,32.268464243844114,0.0,0.0236,0.96,N,0.96
sn2002br-20020315.27-fast.flm,24.57,2002br,,,0.0342,,,
sn2007cc-20070509.28-fast.flm,54.73,2007cc,,,0.0291,,,
sn2007ao-20070320.47-fast.flm,5.49,2007ao,,,0.0246,,,
sn2007af-20070317.42-fast.flm,230.82,2007af,2.307539287845344,0.3978516013526954,0.0054,1.04,N,1.04
sn2003cg-20030329.27-mmt.flm,255.63,2003cg,-2.121302659102337,0.3983666965441689,0.0041,1.26,N,1.26
sn2007F-20070318.37-fast.flm,15.01,2007F,52.7256740914431,0.0,0.0236,0.96,N,0.96
sn2004gs-20050106.40-fast.flm,4.59,2004gs,20.066238067405557,0.0974089226573154,0.0266,1.41,N,1.41
sn2004L-20040217.35-fast.flm,39.97,2004L,22.716264651745703,0.2906131938390003,0.0323,1.12,N,1.12
sn2006hb-20061002.47-fast.flm,60.85,2006hb,10.706195213240044,0.3939722249581404,0.0153,1.44,91bg,1.44
