Filename,SNR,SN_Name,Age_(days),Age_Unc_(days),redshift,Dm15,Subtype,dm15,bootstrap_age,snid_std_dev,delta_age,delta_age_unc
sn2001da-20010912.32-fast.flm,24.82,2001da,56.84231222964973,1.2780180888714117,0.0172,1.12,N,1.12,55.1,1.8544,-1.7423122296497269,2.2521388934705016
sn2001fe-20020107.34-fast.flm,18.47,2001fe,51.45056246299528,0.0986777185711466,0.0134,1.0,N,1.0,53.1,1.4523,1.6494375370047223,1.45564850913344
sn1998bu-19981114.51-fast.flm,15.04,1998bu,178.29295044371818,0.4985541928407618,0.0029,1.03,N,1.03,215.95,17.5721,37.657049556281805,17.579171046815578
sn1998bu-19980520.15-fast.flm,264.66,1998bu,0.4486987735610386,0.4985541928407618,0.0029,1.03,N,1.03,-0.7,0.6981,-1.1486987735610386,0.8578460778013173
sn2002fk-20021103.37-mmt.flm,14.64,2002fk,33.22084367245773,0.3970223325062034,0.0075,1.13,N,1.13,30.1,1.0357,-3.120843672457731,1.1091894439223025
sn2007bd-20070415.20-fast.flm,48.63,2007bd,-1.2609117361812905,0.0969932104752667,0.031,1.3,HV,1.3,-0.7,0.7022,0.5609117361812905,0.7088670699632615
sn1997bq-19970409.15-fast.flm,63.59,1997bq,-10.650946200336866,0.4953928465272961,0.0093,1.14,HV,1.14,0.28,1.002,10.930946200336866,1.1177737125153808
sn2001V-20010223.33-fast.flm,107.86,2001V,-9.32913013496322,0.3940498473056842,0.0151,0.82,91T,0.82,-7.1,0.6225,2.2291301349632207,0.7367370848285248
sn1996bo-19961111.27-fast.flm,25.0,1996bo,11.079433739674398,0.4915454187966968,0.0172,1.16,HV,1.16,12.3,0.4335,1.2205662603256027,0.6553923624364416
sn1995E-19950224.27-fast.flm,48.42,1995E,-2.895256916996335,0.4940711462450592,0.012,1.16,N,1.16,-4.6,0.8644,-1.7047430830036645,0.9956373122537677
sn1998aq-19981214.54-fast.flm,15.23,1998aq,229.44516386094608,0.3984460603645781,0.0039,1.11,N,1.11,218.8,14.543,-10.64516386094607,14.548457246836175
sn1998bp-19980501.47-fast.flm,116.67,1998bp,-1.909945571499546,0.1979218208807521,0.0105,1.79,N,1.79,1.8,0.8051,3.7099455714995457,0.8290712015145337
sn1995Y-19950922.41-fast.flm,21.77,1995Y,,,0.0177,,,,39.1,1.7809,,
sn1998V-19980419.50-fast.flm,21.71,1998V,30.764694318854833,0.7863180656575585,0.0174,0.99,N,0.99,33.85,1.1019,3.0853056811451687,1.3536911429049998
sn2007fc-20070711.47-fast.flm,8.07,2007fc,,,0.0337,,,,6.1,0.5373,,
sn1998dx-19980918.15-fast.flm,24.19,1998dx,2.1343198634035287,0.4742933029785619,0.0542,1.32,N,1.32,1.65,0.633,-0.48431986340352884,0.7909760661678165
sn2006bk-20060421.30-fast.flm,19.74,2006bk,,,0.0495,,,,31.55,3.1973,,
sn2005eq-20051205.24-fast.flm,10.21,2005eq,53.683187560736606,0.3887269193391643,0.029,0.88,91T,0.88,43.65,1.0876,-10.033187560736607,1.1549815486919768
sn2007co-20070618.35-fast.flm,45.12,2007co,4.6251217137293095,0.0973709834469328,0.027,1.16,N,1.16,0.25,2.3169,-4.3751217137293095,2.3189451736549147
sn2003ep-20030628.44-fast.flm,33.09,2003ep,,,0.0158,,,,53.75,10.9446,,
sn2008Q-20080202.11-fast.flm,149.47,2008Q,-7.231425453824891,0.1983930165658169,0.0081,1.25,N,1.25,-3.15,1.0983,4.081425453824892,1.116074674482888
sn2003kf-20040102.42-fast.flm,70.58,2003kf,25.43180464561777,0.3970617431010522,0.0074,1.1,N,1.1,22.65,1.1297,-2.781804645617772,1.1974473340545904
sn2003fd-20030628.18-fast.flm,13.16,2003fd,,,0.0597,,,,11.8,0.4418,,
sn2003hu-20030921.16-fast.flm,7.6,2003hu,1.9162790697720444,1.9534883720930232,0.075,,91T,,-4.75,1.2602,-6.666279069772044,2.3246980147758225
sn2005cf-20050608.25-fast.flm,192.15,2005cf,-4.4212617983080875,0.1987083954297069,0.0065,1.1,N,1.1,-4.1,1.1429,0.3212617983080879,1.1600454458400538
sn2003it-20031022.26-fast.flm,71.75,2003it,-0.2341235001443398,0.195102916788606,0.0251,1.36,N,1.36,-1.3,0.8993,-1.0658764998556602,0.9202204291034957
sn2000fo-20010104.09-fast.flm,13.05,2000fo,,,0.0238,,,,11.0,0.2251,,
sn2005M-20050309.26-fast.flm,16.48,2005M,32.44618395303669,1.36986301369863,0.022,0.87,91T,0.87,30.125,0.7985,-2.3211839530366873,1.5855998632377253
sn2004ca-20040612.41-fast.flm,60.41,2004ca,,,0.0178,,,,-2.45,1.0457,,
sn1997bp-19970508.15-fast.flm,78.97,1997bp,27.42239412873297,0.5950609937518596,0.0083,1.08,HV,1.08,37.85,1.4464,10.42760587126703,1.5640238317509585
sn2003ch-20030329.11-mmt.flm,62.5,2003ch,1.765853658534314,0.7804878048780489,0.025,1.22,N,1.22,0.65,0.7175,-1.1158536585343142,1.0601733177001558
sn2003ep-20030704.31-mmt.flm,9.38,2003ep,,,0.0158,,,,53.4,14.2962,,
sn1997do-19971124.45-fast.flm,164.12,1997do,10.246510246508803,0.099000099000099,0.0101,0.94,HV,0.94,9.0,0.3268,-1.2465102465088034,0.34146633743610716
sn2003ag-20030209.41-fast.flm,21.21,2003ag,,,0.0226,,,,-3.05,1.0834,,
sn2006cp-20060722.17-fast.flm,6.75,2006cp,40.56539176367129,0.0,0.0223,0.98,HV,0.98,36.7,1.7152,-3.8653917636712904,1.7152
sn2000cn-20000604.38-fast.flm,32.76,2000cn,-8.32437713727804,0.0977039570102589,0.0235,1.51,,1.51,-7.7,0.8747,0.6243771372780396,0.8801398486692115
sn2002ey-20020910.32-fast.flm,13.46,2002ey,,,0.0385,,,,1.3,1.128,,
sn1999cc-19990516.34-fast.flm,50.93,1999cc,-1.2216404886581709,0.2908667830133798,0.0314,1.35,N,1.35,0.15,0.7812,1.3716404886581708,0.8335927815549704
sn2006X-20060321.30-fast.flm,69.96,2006X,29.048945483490215,0.7958615200955034,0.0052,1.18,HV,1.18,33.05,1.9033,4.001054516509782,2.0629945344495524
sn2008ae-20080211.32-fast.flm,18.88,2008ae,-0.0776623628790857,0.9707795359673818,0.0301,,pec,,-3.225,0.9399,-3.1473376371209145,1.3512308897642344
sn2001ck-20010617.29-fast.flm,48.56,2001ck,4.822653909343735,0.1932927418575432,0.0347,1.05,N,1.05,3.9,0.7498,-0.9226539093437354,0.7743139699468212
sn2003W-20030207.40-fast.flm,52.88,2003W,-2.2546809136316384,0.0,0.0201,1.14,HV,1.14,1.8,1.2604,4.054680913631638,1.2604
sn1996bv-19970102.33-fast.flm,14.67,1996bv,45.56899773778081,0.7868594472312385,0.0167,0.92,,0.92,41.45,0.7791,-4.118997737780809,1.1073141377662665
sn2005hk-20051125.22-fast.flm,36.92,2005hk,14.432379072065766,0.493583415597236,0.013,1.56,pec,1.56,26.9,2.5299,12.467620927934233,2.5775993866682687
sn2006X-20060225.36-fast.flm,167.99,2006X,5.232789494629961,0.7958615200955034,0.0052,1.18,HV,1.18,6.25,0.5341,1.0172105053700387,0.95846667608672
sn1999aa-19990223.25-fast.flm,123.57,1999aa,-0.1478706624620023,0.887223974763407,0.0144,0.78,91T,0.78,0.05,0.5006,0.1978706624620023,1.0187083691591912
sn2007cq-20070625.45-fast.flm,58.52,2007cq,-4.04404599493418,0.1948937828883258,0.0262,1.2,91T,1.2,-3.15,1.4626,0.8940459949341801,1.4755278196660753
sn1998bu-19990117.46-fast.flm,19.41,1998bu,242.05803170804873,0.4985541928407618,0.0029,1.03,N,1.03,225.0,17.6851,-17.05803170804873,17.692125883940545
sn2006le-20061115.44-fast.flm,86.79,2006le,6.9195989777873725,0.2948692746215844,0.0174,0.88,N,0.88,6.3,0.3849,-0.6195989777873727,0.4848668880382113
sn1998bu-19980616.17-fast.flm,263.37,1998bu,27.390567354672616,0.4985541928407618,0.0029,1.03,N,1.03,32.9,1.1556,5.509432645327383,1.2585577631555507
sn2004fu-20041120.11-fast.flm,29.05,2004fu,3.4780023781233025,0.1981767736821244,0.0092,1.08,HV,1.08,-0.05,2.1305,-3.5280023781233023,2.1396972411131103
sn2006gt-20060925.36-fast.flm,19.03,2006gt,1.3973966309333146,0.1914241960183767,0.0448,1.66,91bg,1.66,-2.5,0.8692,-3.8973966309333146,0.8900291359395387
sn2004ef-20041012.14-fast.flm,14.65,2004ef,25.645004849662783,0.1939864209505334,0.031,1.39,HV,1.39,28.2,0.9827,2.5549951503372164,1.0016636269293189
sn1996X-19960426.28-fast.flm,144.79,1996X,8.124751688518367,0.2979737783075089,0.0068,1.26,N,1.26,7.5,0.2766,-0.6247516885183675,0.40656602484572224
sn2003kf-20040119.26-fast.flm,46.14,2003kf,42.14810403017582,0.3970617431010522,0.0074,1.1,N,1.1,45.35,1.8773,3.2018959698241787,1.9188312374553542
sn2004bk-20040424.32-fast.flm,77.74,2004bk,6.373411534698729,0.2932551319648094,0.023,1.02,HV,1.02,6.57,0.5574,0.1965884653012715,0.6298359567567556
sn1999cc-19990517.40-fast.flm,42.83,1999cc,-0.1939111886727647,0.2908667830133798,0.0314,1.35,N,1.35,0.4,0.6836,0.5939111886727647,0.7429081002792691
sn2005cc-20050615.18-fast.flm,29.38,2005cc,17.449131513649373,0.4962779156327543,0.0075,1.94,,1.94,26.1,1.1529,8.650868486350628,1.255177349837381
sn2001gc-20011205.35-fast.flm,47.84,2001gc,4.365741194934847,1.962130874129304,0.0193,,HV,,5.7,0.677,1.3342588050651534,2.0756412424143598
sn2007kk-20071011.36-fast.flm,37.16,2007kk,2.074927953893845,1.921229586935639,0.041,,N,,3.45,0.813,1.3750720461061552,2.0861668499228165
sn2007su-20071229.08-fast.flm,28.9,2007su,,,0.0279,,,,1.6,1.6478,,
sn2007is-20070919.14-fast.flm,44.98,2007is,,,0.0294,,,,-6.5,1.1048,,
sn1994ae-19950206.45-fast.flm,59.59,1994ae,68.65478442696116,0.7965747286667331,0.0043,0.96,N,0.96,73.7,2.9185,5.0452155730388455,3.0252559475770773
sn1996V-19960411.24-fast.flm,26.29,1996V,,,0.0237,,,,12.5,0.3926,,
sn1999gh-20000210.33-fast.flm,26.51,1999gh,70.78495584003349,0.8931229532598988,0.0077,1.69,N,1.69,80.5,2.5614,9.71504415996651,2.7126442025521302
sn2004gc-20041208.28-fast.flm,23.73,2004gc,23.427962406743813,0.3875593450247069,0.0321,1.08,,1.08,25.5,1.7444,2.072037593256187,1.7869341358639885
sn2006bt-20060519.28-fast.flm,12.13,2006bt,16.353419879865704,0.5812826971517148,0.0322,1.0,N,1.0,11.8,1.6697,-4.553419879865704,1.7679897239542917
sn1994T-19940616.23-fast.flm,8.58,1994T,4.66847090663227,0.3866228494104002,0.0346,1.51,HV,1.51,8.3,0.3033,3.631529093367731,0.4913940554038246
sn1996Z-19960520.17-fast.flm,91.6,1996Z,6.124677387331997,1.0919197935278937,0.0074,1.22,HV,1.22,7.1,0.4047,0.9753226126680028,1.1645045837170405
sn2001C-20010318.13-fast.flm,27.89,2001C,,,0.0109,,,,76.7,3.8229,,
snf20080522-000-20080531.21-fast.flm,50.42,snf20080522-000,-4.105263157895573,0.0956937799043062,0.045,,91T,,-6.05,0.6787,-1.9447368421044269,0.6854130065240766
sn2002bo-20020315.25-fast.flm,96.28,2002bo,-8.41382057153947,0.6970028875833914,0.0043,1.08,HV,1.08,0.7,1.3334,9.113820571539469,1.5045825285771417
sn2005cf-20050711.20-fast.flm,91.11,2005cf,28.315946348733235,0.1987083954297069,0.0065,1.1,N,1.1,32.1,1.5853,3.784053651266767,1.5977049528665324
sn2008ar-20080301.39-fast.flm,43.6,2008ar,-7.51388753532709,0.584738329597505,0.0261,1.1,N,1.1,-8.1,0.6789,-0.5861124646729099,0.8960045335267453
sn2003du-20030530.24-fast.flm,101.47,2003du,22.992845786962857,0.9936406995230525,0.0064,1.07,N,1.07,18.9,1.6355,-4.092845786962858,1.9136828602850215
sn2003cg-20030402.17-ldss2.flm,198.01,2003cg,1.762772632204759,0.3983666965441689,0.0041,1.26,N,1.26,2.3,0.7883,0.5372273677952408,0.8832400098022699
sn1994D-19951124.46-mmt.flm,1.98,1994D,611.1875560873459,0.0997108385681523,0.0029,1.37,N,1.37,219.7,13.0245,-391.4875560873459,13.024881669379111
sn1997cn-19970601.35-fast.flm,12.61,1997cn,14.014555468135327,0.7867820613690009,0.0168,1.9,91bg,1.9,26.1,0.9529,12.085444531864674,1.23573638859267
sn2003cq-20030411.25-fast.flm,11.38,2003cq,1.9839349656468697,0.8709958385754378,0.0333,1.2,N,1.2,-1.75,1.0352,-3.7339349656468697,1.3528757484764555
sn1994D-19940316.37-fast.flm,295.86,1994D,-5.115166018543604,0.0997108385681523,0.0029,1.37,N,1.37,-2.6,0.644,2.515166018543604,0.6516734238312655
sn2004K-20040127.54-fast.flm,29.3,2004K,,,0.0361,,,,8.6,0.363,,
sn2001V-20010518.24-fast.flm,26.57,2001V,73.33267658358295,0.3940498473056842,0.0151,0.82,91T,0.82,62.6,2.6377,-10.73267658358295,2.666971423199288
sn2007af-20070326.39-fast.flm,168.51,2007af,11.229361448180695,0.3978516013526954,0.0054,1.04,N,1.04,10.55,0.4142,-0.6793614481806944,0.5743235470524468
sn2005cc-20050601.23-fast.flm,89.66,2005cc,3.6029776674984184,0.4962779156327543,0.0075,1.94,,1.94,11.6,0.8173,7.997022332501581,0.9561752242893512
sn1999gp-20000227.12-fast.flm,26.07,1999gp,49.69319177949165,1.266192656082595,0.0267,0.87,91T,0.87,41.85,1.1634,-7.843191779491647,1.7195183634720206
sn2003eh-20030523.17-fast.flm,11.04,2003eh,,,0.0255,,,,,,,
sn2000fo-20001223.09-fast.flm,24.06,2000fo,,,0.0238,,,,-2.2,1.0721,,
sn2006X-20060403.36-fast.flm,27.73,2006X,42.04138479904699,0.7958615200955034,0.0052,1.18,HV,1.18,42.65,1.6996,0.608615200953011,1.876708746494438
sn1996X-19960425.29-fast.flm,116.99,1996X,7.141438220105611,0.2979737783075089,0.0068,1.26,N,1.26,6.65,0.3266,-0.49143822010561067,0.44210398387579863
sn2008bf-20080410.28-fast.flm,47.26,2008bf,11.399570564122868,0.3903962521959789,0.0246,1.05,N,1.05,10.5,0.4672,-0.8995705641228682,0.6088391197423719
sn2008Z-20080214.34-fast.flm,58.08,2008Z,-4.270323212537299,0.2938295788442703,0.021,1.02,N,1.02,-3.0,1.3309,1.2703232125372992,1.3629492402154237
sn2008bf-20080530.16-fast.flm,21.3,2008bf,60.08198321296599,0.3903962521959789,0.0246,1.05,N,1.05,61.65,1.4453,1.5680167870340114,1.4970976333321304
sn2001bp-20010517.46-fast.flm,13.85,2001bp,,,0.0949,,,,-0.6,1.0667,,
snf20080522-011-20080610.24-fast.flm,51.01,snf20080522-011,10.15512091723757,0.1926967915984198,0.0379,,N,,9.4,0.3887,-0.7551209172375692,0.43384299405698007
sn2005el-20051202.43-fast.flm,20.68,2005el,59.15451320457119,0.1970831690973591,0.0148,1.27,N,1.27,65.15,2.6584,5.995486795428818,2.6656954693928294
snf20080514-002-20080623.00-ldss3.flm,74.43,snf20080514-002,27.693512085334092,0.4892846658185732,0.0219,1.35,N,,30.05,1.3745,2.356487914665909,1.4589892851577742
sn2006gr-20061017.24-fast.flm,8.05,2006gr,12.41059346607047,0.4832785617630002,0.0346,0.81,N,0.81,11.0,0.3873,-1.4105934660704698,0.6193217727964309
sn2007kk-20071010.39-fast.flm,30.17,2007kk,1.143131604228942,1.921229586935639,0.041,,N,,2.3,1.4841,1.1568683957710577,2.4276894232411372
sn2003eh-20030521.18-fast.flm,22.63,2003eh,,,0.0255,,,,0.1,1.9563,,
sn2007S-20070208.34-fast.flm,82.35,2007S,-4.694743071310817,0.0986290561199329,0.0139,0.94,91T,0.94,-5.15,1.4951,-0.45525692868918366,1.4983496590285958
sn2006al-20060228.38-fast.flm,14.44,2006al,6.255267347130153,0.280925180260324,0.0679,1.35,N,1.35,5.9,0.3414,-0.3552673471301526,0.44212319200003014
sn2005M-20050317.25-fast.flm,10.47,2005M,40.264187866929014,1.36986301369863,0.022,0.87,91T,0.87,30.725,1.0236,-9.539187866929012,1.7100531092043583
sn1994D-19940506.28-fast.flm,17.74,1994D,45.64762189649899,0.0997108385681523,0.0029,1.37,N,1.37,54.0,1.6201,8.35237810350101,1.6231655064496548
sn2001V-20010422.38-fast.flm,19.02,2001V,47.8573539552699,0.3940498473056842,0.0151,0.82,91T,0.82,40.6,0.9524,-7.257353955269899,1.0306992976429319
sn2007bj-20070613.29-fast.flm,29.95,2007bj,63.04347826087329,0.0,0.0166,,,,69.8,4.1651,6.756521739126704,4.1651
sn2003kf-20040214.22-fast.flm,21.11,2003kf,67.91741115743324,0.3970617431010522,0.0074,1.1,N,1.1,77.15,2.8417,9.23258884256677,2.869305999337548
sn2006le-20061212.30-fast.flm,29.71,2006le,33.32022803224047,0.2948692746215844,0.0174,0.88,N,0.88,32.3,1.8127,-1.0202280322404746,1.8365263894417252
sn2001N-20010223.31-fast.flm,56.44,2001N,31.841332027418964,0.0,0.021,,HV,,,,,
sn2001gc-20020108.25-fast.flm,7.25,2001gc,37.62385951142798,1.962130874129304,0.0193,,HV,,33.325,2.7806,-4.2988595114279775,3.403188788065015
sn2002dp-20020705.43-fast.flm,74.41,2002dp,10.01284965898723,0.1976870613818325,0.0117,1.12,N,1.12,9.2,0.2836,-0.8128496589872309,0.3457009317861096
sn2004L-20040220.29-fast.flm,12.95,2004L,25.56427395137016,0.2906131938390003,0.0323,1.12,N,1.12,25.5,1.3169,-0.06427395137016134,1.348585050500451
sn2005M-20050209.33-fast.flm,27.88,2005M,5.11741682974873,1.36986301369863,0.022,0.87,91T,0.87,2.3,0.592,-2.81741682974873,1.4923098459433595
sn2007ax-20070327.26-fast.flm,42.02,2007ax,-0.8340780458708246,0.4964750273061264,0.0071,1.87,91bg,1.87,-2.55,2.1344,-1.7159219541291753,2.191381028652621
sn2007bc-20070414.27-fast.flm,56.35,2007bc,4.280956112848103,0.097962382445141,0.0208,1.37,N,1.37,3.9,0.5784,-0.38095611284810316,0.5866371863207515
sn2003iu-20031030.29-fast.flm,20.64,2003iu,,,0.0414,,,,16.4,0.6567,,
sn2000cn-20000605.37-fast.flm,39.77,2000cn,-7.357107962871359,0.0977039570102589,0.0235,1.51,,1.51,-7.9,0.7888,-0.5428920371286416,0.7948279708310865
sn2000dk-20001224.16-fast.flm,8.53,2000dk,88.01965601966087,0.1965601965601965,0.0175,1.62,N,1.62,99.8,4.6797,11.780343980339126,4.683826213777769
sn2002de-20020604.23-fast.flm,44.28,2002de,-4.15369649805136,0.5836575875486381,0.028,0.96,N,0.96,-5.4,0.596,-1.2463035019486401,0.8341895345202408
sn1998bp-19980502.47-fast.flm,132.62,1998bp,-0.9203364670957852,0.1979218208807521,0.0105,1.79,N,1.79,3.1,0.7634,4.0203364670957855,0.7886397195048906
sn2003kf-20031218.35-fast.flm,201.96,2003kf,10.47250347428592,0.3970617431010522,0.0074,1.1,N,1.1,9.7,0.3195,-0.7725034742859211,0.509645247043908
sn2007bm-20070619.18-fast.flm,23.28,2007bm,45.39852911945964,0.3975352812562115,0.0062,1.09,N,1.09,42.3,0.9949,-3.0985291194596414,1.0713824293143206
sn2007le-20071110.17-fast.flm,129.34,2007le,15.365514501391702,0.4966229638458482,0.0068,1.01,HV,1.01,14.3,0.8454,-1.0655145013917018,0.980477194135098
sn2002df-20020604.46-fast.flm,27.72,2002df,,,0.0287,,,,5.4,0.7092,,
sn1997bp-19970407.42-mmt.flm,122.12,1997bp,-3.054646434594611,0.5950609937518596,0.0083,1.08,HV,1.08,-4.95,1.7917,-1.8953535654053892,1.8879317986317596
sn2001ep-20011010.49-fast.flm,74.11,2001ep,-7.01875616979327,0.493583415597236,0.013,1.3,N,1.3,-2.3,0.8069,4.71875616979327,0.9458922761882739
sn1998aq-19980727.17-fast.flm,50.94,1998aq,89.6204801275039,0.3984460603645781,0.0039,1.11,N,1.11,91.6,3.5198,1.9795198724960983,3.542280522914589
sn2003lc-20040101.12-fast.flm,18.17,2003lc,,,0.0346,,,,5.45,0.4691,,
sn2000B-20000304.16-fast.flm,15.44,2000B,43.92110685899523,1.275635364537337,0.0191,1.46,,1.46,42.65,1.5632,-1.271106858995232,2.0176322319140088
sn2005cc-20050612.38-fast.flm,29.69,2005cc,14.669975186103065,0.4962779156327543,0.0075,1.94,,1.94,25.5,1.0813,10.830024813896935,1.1897484858342082
sn2006S-20060131.49-fast.flm,52.18,2006S,-2.6257145625415435,0.0968898362561767,0.0321,0.93,N,0.93,-3.95,1.1361,-1.3242854374584567,1.1402240351657866
sn2004bg-20040425.25-fast.flm,61.46,2004bg,10.530956112852666,0.4898119122257053,0.0208,1.05,N,1.05,9.8,0.311,-0.7309561128526649,0.5802040239072821
sn1999by-19990509.18-fast.flm,157.68,1999by,-2.0155657553350617,0.4989024146876871,0.0022,1.97,91bg,1.97,-5.8,1.6854,-3.784434244664938,1.7576907519188933
sn2003kf-20040318.12-fast.flm,20.23,2003kf,100.57573952749622,0.3970617431010522,0.0074,1.1,N,1.1,106.95,6.3876,6.374260472503778,6.399929045531243
sn1994Q-19940605.35-fast.flm,25.44,1994Q,11.801845556096604,1.06847984458475,0.0295,1.03,,1.03,12.9,0.4444,1.0981544439033968,1.1572123998142483
sn2002jy-20030113.10-fast.flm,34.78,2002jy,17.752059631226505,0.3923107100823852,0.0196,0.88,N,0.88,15.4,0.713,-2.3520596312265045,0.8138038419947065
sn2001V-20010219.40-fast.flm,52.83,2001V,-13.200669884741854,0.3940498473056842,0.0151,0.82,91T,0.82,-5.25,0.5989,7.950669884741854,0.7169075896945386
sn2006cz-20060617.24-fast.flm,37.25,2006cz,-3.8971011710548544,0.0959877135726627,0.0418,,91T,,-4.8,1.0169,-0.9028988289451454,1.0214202128198302
snf20080720-001-20080724.44-fast.flm,24.54,snf20080720-001,-0.3526300323249898,0.2938583602703497,0.0209,,N,,-1.1,0.766,-0.7473699676750103,0.8204320422196946
sn2006gr-20060926.25-fast.flm,37.65,2006gr,-7.87744055673831,0.4832785617630002,0.0346,0.81,N,0.81,-6.6,1.0405,1.27744055673831,1.1472569103124697
sn2006et-20060918.36-fast.flm,50.9,2006et,2.4061032863841225,0.4890453834115806,0.0224,1.02,N,1.02,-0.65,1.6245,-3.0561032863841224,1.696515734390984
sn2003in-20031003.37-fast.flm,4.33,2003in,,,0.0214,,,,,,,
snf20080522-011-20080601.30-fast.flm,70.56,snf20080522-011,1.5415743327929672,0.1926967915984198,0.0379,,N,,2.1,0.5808,0.5584256672070329,0.611931935342751
sn2003W-20030131.39-fast.flm,45.43,2003W,-9.126556219976152,0.0,0.0201,1.14,HV,1.14,-4.15,0.9416,4.9765562199761515,0.9416
sn2002fk-20021010.43-fast.flm,165.24,2002fk,9.459057071959142,0.3970223325062034,0.0075,1.13,N,1.13,7.765,0.2106,-1.6940570719591426,0.4494208412041728
sn1997Y-19970210.40-fast.flm,62.16,1997Y,2.8546116743788317,0.6890441972635101,0.0159,1.15,N,1.15,-2.5,1.6473,-5.354611674378832,1.7856033142281393
sn1999ef-19991016.30-fast.flm,32.82,1999ef,9.62186086789185,1.2508419128259407,0.0393,1.06,N,1.06,10.6,0.3757,0.978139132108149,1.306045933679998
sn2001ep-20011204.32-fast.flm,10.48,2001ep,47.10760118460135,0.493583415597236,0.013,1.3,N,1.3,39.8,1.2269,-7.307601184601353,1.3224629288387006
sn1995E-19950305.17-fast.flm,53.83,1995E,5.899209486167158,0.4940711462450592,0.012,1.16,N,1.16,4.5,0.4214,-1.399209486167158,0.649372202632594
sn2006gz-20061023.09-fast.flm,61.81,2006gz,11.129568106311725,0.4885675200312683,0.0234,0.69,pec,0.69,8.53,0.395,-2.5995681063117253,0.6282700228639783
sn2003in-20031121.27-ldss2.flm,8.65,2003in,,,0.0214,,,,63.45,5.3491,,
sn2003kf-20031204.43-fast.flm,222.5,2003kf,-3.345245185628965,0.3970617431010522,0.0074,1.1,N,1.1,-0.8,0.603,2.545245185628965,0.7219882463270755
sn1999gm-20000103.39-fast.flm,8.54,1999gm,,,0.0424,,,,19.65,1.593,,
sn2003fa-20030627.30-fast.flm,28.79,2003fa,10.668973471747233,0.4805843906189927,0.0404,0.8,91T,0.8,9.55,0.3828,-1.118973471747232,0.6144080049174396
sn2001bg-20010521.14-fast.flm,152.27,2001bg,10.067513899919993,0.3971405877680699,0.0072,1.06,HV,1.06,8.5,0.3445,-1.5675138999199927,0.5257384296898677
sn2000cu-20000726.26-fast.flm,42.76,2000cu,7.316594743035628,0.1961553550411926,0.0196,1.48,,1.48,7.0,0.2665,-0.31659474303562796,0.3309065930309282
sn2001eh-20010920.33-fast.flm,66.57,2001eh,2.7287628965401085,0.2892681515765114,0.0371,0.92,91T,0.92,-0.15,1.5976,-2.8787628965401084,1.6235768609821006
sn1999gh-19991206.53-fast.flm,140.68,1999gh,5.487744368362445,0.8931229532598988,0.0077,1.69,N,1.69,6.2,0.6008,0.7122556316375555,1.0763964184442845
sn2000E-20000531.40-fast.flm,20.52,2000E,117.64705882353375,0.4976609933313427,0.0047,1.09,N,1.09,111.8,4.7076,-5.847058823533757,4.73383187537153
sn1996bl-19961108.24-fast.flm,14.25,1996bl,18.08880308880112,0.2895752895752895,0.036,1.07,HV,1.07,18.2,0.9183,0.11119691119887776,0.9628752454667285
sn2007al-20070318.25-fast.flm,30.38,2007al,8.250172907813996,0.2964133978855844,0.0121,1.89,91bg,1.89,3.7,1.6325,-4.550172907813995,1.6591917166036232
sn1995bd-19960115.24-fast.flm,43.48,1995bd,10.58545239503052,0.3942440370589395,0.0146,0.94,,0.94,11.4,0.5094,0.81454760496948,0.6441402958645969
sn1998aq-19980501.25-fast.flm,357.04,1998aq,3.038151210282807,0.3984460603645781,0.0039,1.11,N,1.11,0.9,1.0464,-2.1381512102828073,1.1196929146065242
sn1998aq-19980629.17-fast.flm,97.77,1998aq,61.72925590198343,0.3984460603645781,0.0039,1.11,N,1.11,63.2,1.9915,1.4707440980165742,2.030968122108285
sn1999by-19990517.16-fast.flm,243.5,1999by,5.946916783083619,0.4989024146876871,0.0022,1.97,91bg,1.97,9.25,1.9227,3.303083216916381,1.9863733056455437
sn2003U-20030201.55-fast.flm,27.06,2003U,-5.592841163310962,0.0972668028401906,0.0281,1.46,N,1.46,-5.3,0.7615,0.2928411633109622,0.7676868378022073
sn2007af-20070325.35-fast.flm,232.34,2007af,10.19494728466282,0.3978516013526954,0.0054,1.04,N,1.04,9.55,0.3451,-0.6449472846628197,0.5266686877904402
sn2003ai-20030210.40-fast.flm,20.22,2003ai,,,0.0362,,,,-4.5,1.7468,,
sn2007jg-20071006.44-fast.flm,19.02,2007jg,13.152058625011492,0.4821135859608524,0.0371,1.17,HV,1.17,12.5,0.5047,-0.6520586250114917,0.6979653284856149
sn1995al-19951118.53-fast.flm,115.61,1995al,10.37707690777066,0.5969555268132524,0.0051,0.87,HV,0.87,9.8,0.3888,-0.5770769077706586,0.7124053207219101
sn2002dj-20020618.17-fast.flm,133.54,2002dj,-7.3615376993959085,0.1981571386109184,0.0093,1.19,HV,1.19,-2.0,0.7393,5.3615376993959085,0.7653958071367172
sn2006ac-20060222.43-fast.flm,58.69,2006ac,7.16730223917253,0.1955607705094358,0.0227,1.2,HV,1.2,7.9,0.33,0.7326977608274703,0.3835935543804721
sn1999gh-20000212.30-fast.flm,23.74,1999gh,72.73990274883687,0.8931229532598988,0.0077,1.69,N,1.69,82.4,2.3688,9.660097251163137,2.531576988685053
sn1995D-19950224.30-fast.flm,235.16,1995D,3.576040528465105,0.09933445912387,0.0067,1.05,N,1.05,0.3,0.9433,-3.276040528465105,0.9485158010119978
