Filename,SN_Name,Age_(days),Age_Unc_(days),redshift
sn2002jg-20021227.08-fast.flm,2002jg,25.086147484496603,0.09845426799251748,0.0157
sn2002jm-20021211.49-fast.flm,2002jm,,,0.0181
sn2002jm-20021212.48-fast.flm,2002jm,,,0.0181
sn2002jm-20021216.45-mmt.flm,2002jm,,,0.0181
sn2002jy-20021226.12-fast.flm,2002jy,0.11769321302728455,0.39231071008238527,0.0196
sn2002jy-20021227.11-fast.flm,2002jy,1.0886622204791898,0.39231071008238527,0.0196
sn2002jy-20021229.08-fast.flm,2002jy,3.020792467636079,0.39231071008238527,0.0196
sn2002jy-20030101.10-fast.flm,2002jy,5.982738328754947,0.39231071008238527,0.0196
sn2002jy-20030102.12-fast.flm,2002jy,6.983130639469026,0.39231071008238527,0.0196
sn2002jy-20030103.12-fast.flm,2002jy,7.963907414674989,0.39231071008238527,0.0196
sn2002jy-20030105.11-fast.flm,2002jy,9.915653197332858,0.39231071008238527,0.0196
sn2002jy-20030111.08-fast.flm,2002jy,15.770890545313598,0.39231071008238527,0.0196
sn2002jy-20030113.10-fast.flm,2002jy,17.752059631226505,0.39231071008238527,0.0196
sn2002jy-20030126.10-fast.flm,2002jy,30.502157708904026,0.39231071008238527,0.0196
sn2002jy-20030129.10-mmt.flm,2002jy,33.44448803452191,0.39231071008238527,0.0196
sn2002kf-20021231.34-fast.flm,2002kf,1.1184145982531324,0.09810654370646522,0.0193
sn2002kf-20030101.39-fast.flm,2002kf,2.1485333071738726,0.09810654370646522,0.0193
sn2002kf-20030102.35-fast.flm,2002kf,3.090356126755082,0.09810654370646522,0.0193
sn2002kf-20030103.31-fast.flm,2002kf,4.032178946336291,0.09810654370646522,0.0193
sn2002kf-20030105.30-fast.flm,2002kf,5.984499166100089,0.09810654370646522,0.0193
sn2002kf-20030107.30-fast.flm,2002kf,7.946630040229393,0.09810654370646522,0.0193
sn2002kf-20030111.16-fast.flm,2002kf,11.73354262729952,0.09810654370646522,0.0193
sn2002kf-20030113.31-fast.flm,2002kf,13.842833316982812,0.09810654370646522,0.0193
sn2002kf-20030127.21-fast.flm,2002kf,27.479642892182905,0.09810654370646522,0.0193
sn2002kf-20030129.21-fast.flm,2002kf,29.44177376631221,0.09810654370646522,0.0193
sn2002kf-20030129.28-mmt.flm,2002kf,29.51044834690645,0.09810654370646522,0.0193
sn2003D-20030112.44-fast.flm,2003D,,,0.023
sn2003D-20030129.32-mmt.flm,2003D,,,0.023
sn2003D-20030130.33-fast.flm,2003D,,,0.023
sn2003F-20030110.22-fast.flm,2003F,,,0.0173
sn2003F-20030129.26-mmt.flm,2003F,,,0.0173
sn2003K-20030130.55-fast.flm,2003K,,,0.0218
sn2003M-20030126.39-fast.flm,2003M,,,0.0242
sn2003M-20030127.47-fast.flm,2003M,,,0.0242
sn2003M-20030129.51-mmt.flm,2003M,,,0.0242
sn2003S-20030127.49-fast.flm,2003S,,,0.0398
sn2003U-20030129.53-mmt.flm,2003U,-8.530298609088682,0.09726680284019065,0.0281
sn2003U-20030201.55-fast.flm,2003U,-5.592841163310962,0.09726680284019065,0.0281
sn2003U-20030206.55-fast.flm,2003U,-0.7295010213014298,0.09726680284019065,0.0281
sn2003W-20030129.35-mmt.flm,2003W,-11.126360160767126,0.0,0.0201
sn2003W-20030130.31-fast.flm,2003W,-10.185275953337337,0.0,0.0201
sn2003W-20030131.39-fast.flm,2003W,-9.126556219976152,0.0,0.0201
sn2003W-20030201.35-fast.flm,2003W,-8.185472012546363,0.0,0.0201
sn2003W-20030202.30-fast.flm,2003W,-7.254190765605508,0.0,0.0201
sn2003W-20030203.33-fast.flm,2003W,-6.244485834717521,0.0,0.0201
sn2003W-20030204.27-fast.flm,2003W,-5.3230075482798656,0.0,0.0201
sn2003W-20030206.32-fast.flm,2003W,-3.3134006469928248,0.0,0.0201
sn2003W-20030207.40-fast.flm,2003W,-2.2546809136316384,0.0,0.0201
sn2003W-20030209.35-fast.flm,2003W,-0.3431036172909958,0.0,0.0201
sn2003W-20030210.35-fast.flm,2003W,0.6371924321159251,0.0,0.0201
sn2003W-20030303.37-fast.flm,2003W,21.243015390653397,0.0,0.0201
sn2003W-20030307.28-fast.flm,2003W,25.07597294383075,0.0,0.0201
sn2003W-20030310.28-fast.flm,2003W,28.01686109205151,0.0,0.0201
sn2003W-20030312.27-fast.flm,2003W,29.967650230369287,0.0,0.0201
sn2003W-20030326.31-fast.flm,2003W,43.731006764043315,0.0,0.0201
sn2003W-20030331.19-fast.flm,2003W,48.51485148515365,0.0,0.0201
sn2003Y-20030131.35-fast.flm,2003Y,-6.2444684826418975,0.19667617268167964,0.0169
sn2003Y-20030201.33-fast.flm,2003Y,-5.280755236498519,0.19667617268167964,0.0169
sn2003Y-20030203.31-fast.flm,2003Y,-3.3336611269538974,0.19667617268167964,0.0169
sn2003ae-20030206.30-fast.flm,2003ae,,,0.0328
sn2003ae-20030207.38-fast.flm,2003ae,,,0.0328
sn2003ae-20030209.37-fast.flm,2003ae,,,0.0328
sn2003ae-20030210.34-fast.flm,2003ae,,,0.0328
sn2003ae-20030310.26-fast.flm,2003ae,,,0.0328
sn2003af-20030209.39-fast.flm,2003af,,,0.02
sn2003af-20030329.38-mmt.flm,2003af,,,0.02
sn2003ag-20030209.41-fast.flm,2003ag,,,0.0226
sn2003ag-20030329.35-mmt.flm,2003ag,,,0.0226
sn2003ai-20030210.40-fast.flm,2003ai,,,0.0362
sn2003ai-20030329.40-mmt.flm,2003ai,,,0.0362
sn2003ar-20030222.51-fast.flm,2003ar,,,0.0252
sn2003bt-20030311.27-fast.flm,2003bt,,,0.0275
sn2003cg-20030325.24-fast.flm,2003cg,-6.134847126783679,0.39836669654416895,0.0041
sn2003cg-20030326.30-fast.flm,2003cg,-5.079175380936705,0.39836669654416895,0.0041
sn2003cg-20030327.27-fast.flm,2003cg,-4.1131361418231815,0.39836669654416895,0.0041
sn2003cg-20030328.26-fast.flm,2003cg,-3.1271785678711463,0.39836669654416895,0.0041
sn2003cg-20030329.27-mmt.flm,2003cg,-2.121302659102337,0.39836669654416895,0.0041
sn2003cg-20030329.29-fast.flm,2003cg,-2.101384324271071,0.39836669654416895,0.0041
sn2003cg-20030330.23-fast.flm,2003cg,-1.1652225873899549,0.39836669654416895,0.0041
sn2003cg-20030331.21-fast.flm,2003cg,-0.18922418086079903,0.39836669654416895,0.0041
sn2003cg-20030401.22-fast.flm,2003cg,0.8166517279152564,0.39836669654416895,0.0041
sn2003cg-20030402.17-ldss2.flm,2003cg,1.762772632204759,0.39836669654416895,0.0041
sn2003cg-20030402.33-fast.flm,2003cg,1.922119310825905,0.39836669654416895,0.0041
sn2003cg-20030403.18-fast.flm,2003cg,2.7686485409808146,0.39836669654416895,0.0041
sn2003cg-20030407.19-fast.flm,2003cg,6.762274673838137,0.39836669654416895,0.0041
sn2003cg-20030408.17-fast.flm,2003cg,7.738273080367293,0.39836669654416895,0.0041
sn2003cg-20030409.23-fast.flm,2003cg,8.793944826214268,0.39836669654416895,0.0041
sn2003cg-20030410.20-fast.flm,2003cg,9.75998406532779,0.39836669654416895,0.0041
sn2003cg-20030411.23-fast.flm,2003cg,10.785778308935113,0.39836669654416895,0.0041
sn2003cg-20030427.18-fast.flm,2003cg,26.67065033363095,0.39836669654416895,0.0041
sn2003ch-20030325.16-fast.flm,2003ch,-2.0878048780482126,0.7804878048780489,0.025
sn2003ch-20030327.13-fast.flm,2003ch,-0.16585365854198023,0.7804878048780489,0.025
sn2003ch-20030328.14-fast.flm,2003ch,0.819512195118544,0.7804878048780489,0.025
sn2003ch-20030329.11-mmt.flm,2003ch,1.765853658534314,0.7804878048780489,0.025
sn2003ch-20030329.17-fast.flm,2003ch,1.824390243897896,0.7804878048780489,0.025
sn2003ch-20030330.16-fast.flm,2003ch,2.7902439024395926,0.7804878048780489,0.025
sn2003ch-20030331.15-fast.flm,2003ch,3.7560975609741902,0.7804878048780489,0.025
sn2003ch-20030401.17-fast.flm,2003ch,4.75121951219058,0.7804878048780489,0.025
sn2003ch-20030402.03-ldss2.flm,2003ch,5.590243902435049,0.7804878048780489,0.025
sn2003ch-20030403.16-fast.flm,2003ch,6.6926829268298365,0.7804878048780489,0.025
sn2003ch-20030410.17-fast.flm,2003ch,13.531707317068628,0.7804878048780489,0.025
sn2003ch-20030411.18-fast.flm,2003ch,14.517073170729153,0.7804878048780489,0.025
sn2003ch-20030428.15-fast.flm,2003ch,31.0731707317059,0.7804878048780489,0.025
sn2003cq-20030403.28-fast.flm,2003cq,-5.729217071516746,0.8709958385754378,0.0333
sn2003cq-20030407.36-fast.flm,2003cq,-1.7807026033064042,0.8709958385754378,0.0333
sn2003cq-20030408.26-fast.flm,2003cq,-0.909706764729558,0.8709958385754378,0.0333
sn2003cq-20030409.25-fast.flm,2003cq,0.04838865770145202,0.8709958385754378,0.0333
sn2003cq-20030410.22-fast.flm,2003cq,0.9871286170561061,0.8709958385754378,0.0333
sn2003cq-20030411.25-fast.flm,2003cq,1.9839349656468694,0.8709958385754378,0.0333
sn2003cq-20030427.22-fast.flm,2003cq,17.439272234592153,0.8709958385754378,0.0333
sn2003cq-20030509.15-fast.flm,2003cq,28.98480596148685,0.8709958385754378,0.0333
sn2003de-20030408.23-fast.flm,2003de,,,0.0383
sn2003dt-20030505.46-fast.flm,2003dt,,,0.0144
sn2003du-20030424.32-fast.flm,2003du,-12.698728139903455,0.9936406995230525,0.0064
sn2003du-20030426.34-fast.flm,2003du,-10.691573926870069,0.9936406995230525,0.0064
sn2003du-20030427.24-fast.flm,2003du,-9.797297297297876,0.9936406995230525,0.0064
sn2003du-20030428.24-fast.flm,2003du,-8.803656597774824,0.9936406995230525,0.0064
sn2003du-20030505.30-fast.flm,2003du,-1.7885532591371567,0.9936406995230525,0.0064
sn2003du-20030508.30-fast.flm,2003du,1.192368839432001,0.9936406995230525,0.0064
sn2003du-20030509.29-fast.flm,2003du,2.1760731319577986,0.9936406995230525,0.0064
sn2003du-20030523.22-fast.flm,2003du,16.01748807631421,0.9936406995230525,0.0064
sn2003du-20030525.21-fast.flm,2003du,17.99483306836306,0.9936406995230525,0.0064
sn2003du-20030526.27-fast.flm,2003du,19.04809220985518,0.9936406995230525,0.0064
sn2003du-20030528.29-fast.flm,2003du,21.055246422895795,0.9936406995230525,0.0064
sn2003du-20030530.24-fast.flm,2003du,22.992845786962857,0.9936406995230525,0.0064
sn2003du-20030601.30-fast.flm,2003du,25.039745627985262,0.9936406995230525,0.0064
sn2003du-20030604.35-fast.flm,2003du,28.070349761526234,0.9936406995230525,0.0064
sn2003du-20030609.23-mmt.flm,2003du,32.91931637520336,0.9936406995230525,0.0064
sn2003du-20030609.29-fast.flm,2003du,32.97893481717242,0.9936406995230525,0.0064
sn2003du-20030625.22-fast.flm,2003du,48.80763116057494,0.9936406995230525,0.0064
sn2003du-20030627.28-fast.flm,2003du,50.85453100159012,0.9936406995230525,0.0064
sn2003du-20030702.16-fast.flm,2003du,55.70349761526724,0.9936406995230525,0.0064
sn2003du-20030705.21-fast.flm,2003du,58.734101748808214,0.9936406995230525,0.0064
sn2003du-20030705.28-mmt.flm,2003du,58.803656597774534,0.9936406995230525,0.0064
sn2003du-20030706.19-fast.flm,2003du,59.707869634343986,0.9936406995230525,0.0064
sn2003du-20030707.26-fast.flm,2003du,60.77106518283336,0.9936406995230525,0.0064
sn2003eh-20030521.18-fast.flm,2003eh,,,0.0255
sn2003eh-20030522.15-fast.flm,2003eh,,,0.0255
sn2003eh-20030523.17-fast.flm,2003eh,,,0.0255
sn2003eh-20030526.18-fast.flm,2003eh,,,0.0255
sn2003eh-20030528.17-fast.flm,2003eh,,,0.0255
sn2003eh-20030601.16-fast.flm,2003eh,,,0.0255
sn2003ek-20030522.43-fast.flm,2003ek,,,0.036
sn2003ek-20030523.33-fast.flm,2003ek,,,0.036
sn2003ek-20030525.37-fast.flm,2003ek,,,0.036
sn2003ek-20030526.35-fast.flm,2003ek,,,0.036
sn2003ek-20030527.38-fast.flm,2003ek,,,0.036
sn2003ek-20030531.35-fast.flm,2003ek,,,0.036
sn2003ek-20030610.45-mmt.flm,2003ek,,,0.036
sn2003ek-20030705.34-mmt.flm,2003ek,,,0.036
sn2003ep-20030604.45-fast.flm,2003ep,,,0.0158
sn2003ep-20030626.44-fast.flm,2003ep,,,0.0158
sn2003ep-20030628.44-fast.flm,2003ep,,,0.0158
sn2003ep-20030703.38-mmt.flm,2003ep,,,0.0158
sn2003ep-20030704.31-mmt.flm,2003ep,,,0.0158
sn2003ez-20030606.22-fast.flm,2003ez,,,0.048
sn2003ez-20030607.16-fast.flm,2003ez,,,0.048
sn2003fa-20030605.42-fast.flm,2003fa,-10.361399461744364,0.4805843906189927,0.0404
sn2003fa-20030606.36-fast.flm,2003fa,-9.457900807378419,0.4805843906189927,0.0404
sn2003fa-20030607.34-fast.flm,2003fa,-8.51595540176911,0.4805843906189927,0.0404
sn2003fa-20030608.29-fast.flm,2003fa,-7.6028450595888275,0.4805843906189927,0.0404
sn2003fa-20030609.38-fast.flm,2003fa,-6.555171088042781,0.4805843906189927,0.0404
sn2003fa-20030610.34-mmt.flm,2003fa,-5.632449058055154,0.4805843906189927,0.0404
sn2003fa-20030623.33-fast.flm,2003fa,6.853133410231312,0.4805843906189927,0.0404
sn2003fa-20030624.29-fast.flm,2003fa,7.775855440218939,0.4805843906189927,0.0404
sn2003fa-20030625.30-fast.flm,2003fa,8.746635909271262,0.4805843906189927,0.0404
sn2003fa-20030627.30-fast.flm,2003fa,10.668973471747233,0.4805843906189927,0.0404
sn2003fa-20030628.23-fast.flm,2003fa,11.56286043829884,0.4805843906189927,0.0404
sn2003fa-20030630.22-fast.flm,2003fa,13.475586312960472,0.4805843906189927,0.0404
sn2003fa-20030701.39-fast.flm,2003fa,14.600153787007237,0.4805843906189927,0.0404
sn2003fa-20030702.29-fast.flm,2003fa,15.465205690122822,0.4805843906189927,0.0404
sn2003fa-20030703.38-fast.flm,2003fa,16.51287966166887,0.4805843906189927,0.0404
sn2003fa-20030704.46-mmt.flm,2003fa,17.550941945407573,0.4805843906189927,0.0404
sn2003fa-20030704.24-fast.flm,2003fa,17.339484813534096,0.4805843906189927,0.0404
sn2003fa-20030705.41-mmt.flm,2003fa,18.464052287587855,0.4805843906189927,0.0404
sn2003fa-20030706.28-fast.flm,2003fa,19.300269127260425,0.4805843906189927,0.0404
sn2003fa-20030731.21-fast.flm,2003fa,43.26220684352368,0.4805843906189927,0.0404
sn2003fd-20030623.22-fast.flm,2003fd,,,0.0597
sn2003fd-20030624.21-fast.flm,2003fd,,,0.0597
sn2003fd-20030625.21-fast.flm,2003fd,,,0.0597
sn2003fd-20030626.20-fast.flm,2003fd,,,0.0597
sn2003fd-20030627.18-fast.flm,2003fd,,,0.0597
sn2003fd-20030628.18-fast.flm,2003fd,,,0.0597
sn2003fd-20030630.24-fast.flm,2003fd,,,0.0597
sn2003fd-20030704.21-mmt.flm,2003fd,,,0.0597
sn2003fd-20030705.23-fast.flm,2003fd,,,0.0597
sn2003fd-20030705.26-mmt.flm,2003fd,,,0.0597
sn2003ge-20030624.22-fast.flm,2003ge,,,0.0335
sn2003ge-20030704.18-mmt.flm,2003ge,,,0.0335
sn2003gj-20030704.40-mmt.flm,2003gj,,,0.0338
sn2003gn-20030729.37-fast.flm,2003gn,-3.0253237966338498,0.1933114247052001,0.0346
sn2003gq-20030729.39-fast.flm,2003gq,1.4587820638319586,0.5874290189935382,0.0214
sn2003hm-20030922.47-fast.flm,2003hm,,,0.0138
sn2003hu-20030919.19-fast.flm,2003hu,0.08372093023607767,1.9534883720930234,0.075
sn2003hu-20030921.16-fast.flm,2003hu,1.9162790697720444,1.9534883720930234,0.075
sn2003hu-20030927.14-fast.flm,2003hu,7.479069767442673,1.9534883720930234,0.075
sn2003hu-20030928.12-fast.flm,2003hu,8.390697674422395,1.9534883720930234,0.075
sn2003hu-20030930.16-fast.flm,2003hu,10.288372093027858,1.9534883720930234,0.075
sn2003hu-20031002.13-fast.flm,2003hu,12.120930232557058,1.9534883720930234,0.075
sn2003hv-20031121.21-ldss2.flm,2003hv,74.69172633253837,1.0938743038981702,0.0056
sn2003hw-20030918.43-fast.flm,2003hw,,,0.042
sn2003hw-20030919.45-fast.flm,2003hw,,,0.042
sn2003hw-20030921.44-fast.flm,2003hw,,,0.042
sn2003hx-20031121.30-ldss2.flm,2003hx,,,0.0071
sn2003hz-20030919.50-fast.flm,2003hz,,,0.0202
sn2003ia-20030919.17-fast.flm,2003ia,,,0.0298
sn2003ia-20030928.10-fast.flm,2003ia,,,0.0298
sn2003ia-20030930.13-fast.flm,2003ia,,,0.0298
sn2003ic-20030919.40-fast.flm,2003ic,-4.169430493699854,1.421396759215389,0.0553
sn2003ic-20030921.36-fast.flm,2003ic,-2.312138728325906,1.421396759215389,0.0553
sn2003ic-20030927.38-fast.flm,2003ic,3.392400265322155,1.421396759215389,0.0553
sn2003ic-20030928.30-fast.flm,2003ic,4.2641902776461675,1.421396759215389,0.0553
sn2003ic-20030929.35-fast.flm,2003ic,5.259168009092803,1.421396759215389,0.0553
sn2003ic-20031001.32-fast.flm,2003ic,7.125935752863451,1.421396759215389,0.0553
sn2003ic-20031002.25-fast.flm,2003ic,8.007201743577268,1.421396759215389,0.0553
sn2003ic-20031017.23-fast.flm,2003ic,22.202217378944653,1.421396759215389,0.0553
sn2003if-20030922.45-fast.flm,2003if,,,0.0056
sn2003if-20031121.26-ldss2.flm,2003if,,,0.0056
sn2003im-20031003.34-fast.flm,2003im,,,0.0196
sn2003in-20031003.37-fast.flm,2003in,,,0.0214
sn2003in-20031121.27-ldss2.flm,2003in,,,0.0214
sn2003it-20031019.18-fast.flm,2003it,-3.238708418690576,0.19510291678860603,0.0251
sn2003it-20031020.23-fast.flm,2003it,-2.2144181055475554,0.19510291678860603,0.0251
sn2003it-20031021.31-fast.flm,2003it,-1.160862354894477,0.19510291678860603,0.0251
sn2003it-20031022.26-fast.flm,2003it,-0.23412350014433983,0.19510291678860603,0.0251
sn2003it-20031023.25-fast.flm,2003it,0.7316359379572726,0.19510291678860603,0.0251
sn2003it-20031024.24-fast.flm,2003it,1.697395376058885,0.19510291678860603,0.0251
sn2003it-20031025.24-fast.flm,2003it,2.672909960001915,0.19510291678860603,0.0251
sn2003it-20031026.25-fast.flm,2003it,3.6581796897863628,0.19510291678860603,0.0251
sn2003it-20031028.34-fast.flm,2003it,5.697005170223888,0.19510291678860603,0.0251
sn2003it-20031029.21-fast.flm,2003it,6.54570285825688,0.19510291678860603,0.0251
sn2003it-20031030.22-fast.flm,2003it,7.530972588041328,0.19510291678860603,0.0251
sn2003it-20031031.23-fast.flm,2003it,8.516242317825775,0.19510291678860603,0.0251
sn2003it-20031101.21-fast.flm,2003it,9.47224661008597,0.19510291678860603,0.0251
sn2003it-20031123.14-fast.flm,2003it,30.865281435956902,0.19510291678860603,0.0251
sn2003it-20031124.13-fast.flm,2003it,31.831040874058516,0.19510291678860603,0.0251
sn2003iu-20031020.37-fast.flm,2003iu,,,0.0414
sn2003iu-20031021.32-fast.flm,2003iu,,,0.0414
sn2003iu-20031022.36-fast.flm,2003iu,,,0.0414
sn2003iu-20031023.31-fast.flm,2003iu,,,0.0414
sn2003iu-20031024.33-fast.flm,2003iu,,,0.0414
sn2003iu-20031025.35-fast.flm,2003iu,,,0.0414
sn2003iu-20031026.28-fast.flm,2003iu,,,0.0414
sn2003iu-20031028.35-fast.flm,2003iu,,,0.0414
sn2003iu-20031029.29-fast.flm,2003iu,,,0.0414
sn2003iu-20031030.29-fast.flm,2003iu,,,0.0414
sn2003iu-20031031.25-fast.flm,2003iu,,,0.0414
sn2003iu-20031101.23-fast.flm,2003iu,,,0.0414
sn2003iu-20031119.18-fast.flm,2003iu,,,0.0414
sn2003iu-20031122.19-fast.flm,2003iu,,,0.0414
sn2003iv-20031019.38-fast.flm,2003iv,-2.4364304360476403,0.38673498984820653,0.0343
sn2003iv-20031020.40-fast.flm,2003iv,-1.4502562119307745,0.38673498984820653,0.0343
sn2003iv-20031021.38-fast.flm,2003iv,-0.5027554868066079,0.38673498984820653,0.0343
sn2003iv-20031022.38-fast.flm,2003iv,0.4640819878139084,0.38673498984820653,0.0343
sn2003iv-20031023.35-fast.flm,2003iv,1.4019143381969348,0.38673498984820653,0.0343
sn2003iv-20031025.37-fast.flm,2003iv,3.3549260369343172,0.38673498984820653,0.0343
sn2003iv-20031029.34-fast.flm,2003iv,7.193270811171858,0.38673498984820653,0.0343
sn2003iv-20040118.21-mmt.flm,2003iv,85.38141738373554,0.38673498984820653,0.0343
sn2003iz-20031023.28-fast.flm,2003iz,,,0.0482
sn2003jz-20031120.50-fast.flm,2003jz,,,0.0159
sn2003kc-20031126.54-fast.flm,2003kc,-7.605960905748579,2.806270563189471,0.0334
sn2003kc-20031128.53-fast.flm,2003kc,-5.6802786916998445,2.806270563189471,0.0334
sn2003kc-20031203.49-fast.flm,2003kc,-0.8805883491421448,2.806270563189471,0.0334
sn2003kc-20031219.49-fast.flm,2003kc,14.602283723627352,2.806270563189471,0.0334
sn2003kc-20031225.51-fast.flm,2003kc,20.42771434101082,2.806270563189471,0.0334
sn2003kc-20031229.44-fast.flm,2003kc,24.230694793885107,2.806270563189471,0.0334
sn2003kc-20040118.43-mmt.flm,2003kc,43.574608089799526,2.806270563189471,0.0334
sn2003kd-20031126.41-fast.flm,2003kd,,,0.03
sn2003kd-20031127.26-fast.flm,2003kd,,,0.03
sn2003kd-20031129.26-fast.flm,2003kd,,,0.03
sn2003kd-20031130.27-fast.flm,2003kd,,,0.03
sn2003kd-20031204.32-fast.flm,2003kd,,,0.03
sn2003kd-20031220.17-mmt.flm,2003kd,,,0.03
sn2003kd-20040118.26-mmt.flm,2003kd,,,0.03
sn2003kf-20031128.33-imacs.flm,2003kf,-9.400436767918565,0.3970617431010522,0.0074
sn2003kf-20031128.43-fast.flm,2003kf,-9.301171332144747,0.3970617431010522,0.0074
sn2003kf-20031129.41-fast.flm,2003kf,-8.328370061543993,0.3970617431010522,0.0074
sn2003kf-20031130.40-fast.flm,2003kf,-7.34564224737091,0.3970617431010522,0.0074
sn2003kf-20031202.36-fast.flm,2003kf,-5.400039706176621,0.3970617431010522,0.0074
sn2003kf-20031204.43-fast.flm,2003kf,-3.345245185628965,0.3970617431010522,0.0074
sn2003kf-20031216.37-fast.flm,2003kf,8.507047845939754,0.3970617431010522,0.0074
sn2003kf-20031218.35-fast.flm,2003kf,10.472503474285919,0.3970617431010522,0.0074
sn2003kf-20031221.36-fast.flm,2003kf,13.460393091123358,0.3970617431010522,0.0074
sn2003kf-20031222.39-fast.flm,2003kf,14.48282707960741,0.3970617431010522,0.0074
sn2003kf-20031223.40-fast.flm,2003kf,15.485407980939591,0.3970617431010522,0.0074
sn2003kf-20031225.38-fast.flm,2003kf,17.450863609285754,0.3970617431010522,0.0074
sn2003kf-20031226.38-fast.flm,2003kf,18.443517967038385,0.3970617431010522,0.0074
sn2003kf-20031227.42-fast.flm,2003kf,19.475878499101988,0.3970617431010522,0.0074
sn2003kf-20031228.31-fast.flm,2003kf,20.35934087750125,0.3970617431010522,0.0074
sn2003kf-20031229.32-fast.flm,2003kf,21.36192177883343,0.3970617431010522,0.0074
sn2003kf-20040102.42-fast.flm,2003kf,25.43180464561777,0.3970617431010522,0.0074
sn2003kf-20040117.23-fast.flm,2003kf,40.133015683939135,0.3970617431010522,0.0074
sn2003kf-20040118.31-mmt.flm,2003kf,41.205082390306494,0.3970617431010522,0.0074
sn2003kf-20040118.25-fast.flm,2003kf,41.14552312884364,0.3970617431010522,0.0074
sn2003kf-20040119.26-fast.flm,2003kf,42.14810403017582,0.3970617431010522,0.0074
sn2003kf-20040130.29-fast.flm,2003kf,53.09708159618618,0.3970617431010522,0.0074
sn2003kf-20040214.22-fast.flm,2003kf,67.91741115743324,0.3970617431010522,0.0074
sn2003kf-20040216.18-fast.flm,2003kf,69.86301369862753,0.3970617431010522,0.0074
sn2003kf-20040318.12-fast.flm,2003kf,100.57573952749622,0.3970617431010522,0.0074
sn2003kf-20050111.11-ldss2.flm,2003kf,397.3694659519532,0.3970617431010522,0.0074
sn2003kg-20031129.12-fast.flm,2003kg,,,0.0262
sn2003kh-20031129.13-fast.flm,2003kh,,,0.025
sn2003kh-20031130.10-fast.flm,2003kh,,,0.025
sn2003kz-20031219.51-fast.flm,2003kz,,,0.0505
sn2003lc-20031228.11-fast.flm,2003lc,,,0.0346
sn2003lc-20040101.12-fast.flm,2003lc,,,0.0346
sn2003lq-20040113.14-fast.flm,2003lq,,,0.0243
sn2004B-20040116.19-fast.flm,2004B,,,0.0157
sn2004B-20040128.16-fast.flm,2004B,,,0.0157
sn2004H-20040127.46-fast.flm,2004H,,,0.0317
sn2004J-20040127.20-fast.flm,2004J,,,0.025
sn2004K-20040127.54-fast.flm,2004K,,,0.0361
sn2004L-20040127.40-fast.flm,2004L,2.4217766153250024,0.2906131938390003,0.0323
sn2004L-20040128.37-fast.flm,2004L,3.361425942072231,0.2906131938390003,0.0323
sn2004L-20040130.33-fast.flm,2004L,5.2600988084861875,0.2906131938390003,0.0323
sn2004L-20040214.46-fast.flm,2004L,19.916690884430565,0.2906131938390003,0.0323
sn2004L-20040216.35-fast.flm,2004L,21.7475540056157,0.2906131938390003,0.0323
sn2004L-20040217.35-fast.flm,2004L,22.716264651745703,0.2906131938390003,0.0323
sn2004L-20040218.33-fast.flm,2004L,23.665601084956204,0.2906131938390003,0.0323
sn2004L-20040220.29-fast.flm,2004L,25.56427395137016,0.2906131938390003,0.0323
sn2004L-20040221.36-fast.flm,2004L,26.60079434272898,0.2906131938390003,0.0323
sn2004L-20040222.30-fast.flm,2004L,27.511382350093438,0.2906131938390003,0.0323
sn2004L-20040226.27-fast.flm,2004L,31.35716361522362,0.2906131938390003,0.0323
sn2004L-20040227.35-fast.flm,2004L,32.403371113045715,0.2906131938390003,0.0323
sn2004L-20040301.31-fast.flm,2004L,35.27075462558967,0.2906131938390003,0.0323
sn2004P-20040127.52-fast.flm,2004P,,,0.0237
sn2004ab-20040224.49-fast.flm,2004ab,,,0.0058
sn2004ap-20040313.25-fast.flm,2004ap,,,0.0239
sn2004as-20040313.30-fast.flm,2004as,-7.856450048495194,0.5819592628516004,0.031
sn2004as-20040314.32-fast.flm,2004as,-6.867119301650579,0.5819592628516004,0.031
sn2004as-20040315.31-fast.flm,2004as,-5.906886517947414,0.5819592628516004,0.031
sn2004as-20040316.35-fast.flm,2004as,-4.898157129003793,0.5819592628516004,0.031
sn2004as-20040317.39-fast.flm,2004as,-3.8894277400601722,0.5819592628516004,0.031
sn2004as-20040318.36-fast.flm,2004as,-2.9485935984489555,0.5819592628516004,0.031
sn2004as-20040319.28-fast.flm,2004as,-2.0562560620781953,0.5819592628516004,0.031
sn2004as-20040320.38-fast.flm,2004as,-0.9893307468516728,0.5819592628516004,0.031
sn2004as-20040321.27-fast.flm,2004as,-0.12609117362236336,0.5819592628516004,0.031
sn2004as-20040323.26-fast.flm,2004as,1.804073714840526,0.5819592628516004,0.031
sn2004as-20040324.34-fast.flm,2004as,2.8516003879680434,0.5819592628516004,0.031
sn2004as-20040327.35-fast.flm,2004as,5.771096023275548,0.5819592628516004,0.031
sn2004as-20040328.22-fast.flm,2004as,6.61493695441291,0.5819592628516004,0.031
sn2004as-20040329.23-fast.flm,2004as,7.59456838021508,0.5819592628516004,0.031
sn2004as-20040330.24-fast.flm,2004as,8.574199806010192,0.5819592628516004,0.031
sn2004as-20040416.27-fast.flm,2004as,25.09214354994699,0.5819592628516004,0.031
sn2004as-20040419.26-fast.flm,2004as,27.992240543162545,0.5819592628516004,0.031
