Filename,SNR,SN_Name,Age_(days),Age_Unc_(days),redshift,Dm15,Subtype,dm15,bootstrap_age,snid_std_dev,delta_age,delta_age_unc
sn1994D-19940510.16-fast.flm,56.41,1994D,49.51640243294795,0.0997108385681523,0.0029,1.37,N,1.37,58.7,1.1492,9.183597567052054,1.153517616392556
sn2000dk-20000920.39-fast.flm,62.31,2000dk,-5.120393120392262,0.1965601965601965,0.0175,1.62,N,1.62,-4.2,1.1274,0.9203931203922622,1.1444066894560618
sn1997bp-19970530.18-fast.flm,41.17,1997bp,49.271050282654265,0.5950609937518596,0.0083,1.08,HV,1.08,48.1,1.4008,-1.1710502826542637,1.5219521103782967
sn2002hv-20021109.49-fast.flm,5.95,2002hv,,,0.0234,,,,42.3,1.3034,,
sn2000bh-20000427.24-fast.flm,24.77,2000bh,24.086021505375776,0.8797653958944283,0.023,1.11,,1.11,21.95,0.8341,-2.1360215053757763,1.2123159496654656
sn2000cx-20010126.13-mmt.flm,22.66,2000cx,180.86499355222148,0.2975895248487253,0.0081,0.99,pec,0.99,208.475,19.8735,27.610006447778517,19.875727955858615
sn2001ah-20010525.25-mmt.flm,9.74,2001ah,45.23539421440588,0.283607487237663,0.0578,0.98,,0.98,38.65,1.3907,-6.585394214405881,1.4193236758460916
sn1997bp-19970410.27-fast.flm,109.0,1997bp,-0.2281067142747212,0.5950609937518596,0.0083,1.08,HV,1.08,2.05,0.883,2.278106714274721,1.0647941520711646
sn2001E-20010225.37-fast.flm,5.88,2001E,39.0246295751193,0.7850063781768228,0.0191,0.92,HV,0.92,33.4,1.3824,-5.6246295751193,1.5897373285477991
sn2003kf-20050111.11-ldss2.flm,2.83,2003kf,397.3694659519532,0.3970617431010522,0.0074,1.1,N,1.1,,,,
sn2007bm-20070514.16-fast.flm,113.23,2007bm,9.600477042340978,0.3975352812562115,0.0062,1.09,N,1.09,9.15,0.3778,-0.4504770423409781,0.5484224100485457
sn1998dx-19980929.13-fast.flm,9.57,1998dx,12.549800796808883,0.4742933029785619,0.0542,1.32,N,1.32,13.4,0.6815,0.8501992031911172,0.830298974617164
sn2001G-20010317.18-fast.flm,33.21,2001G,54.66168371361305,2.1636506687647525,0.0168,,N,,53.5,2.0628,-1.1616837136130513,2.989402625349446
sn2002ar-20020211.52-fast.flm,31.82,2002ar,,,0.0302,,,,2.6,2.5476,,
sn2003cg-20030326.30-fast.flm,80.9,2003cg,-5.079175380936705,0.3983666965441689,0.0041,1.26,N,1.26,-1.5,0.6977,3.5791753809367046,0.8034185179067719
sn2003it-20031101.21-fast.flm,33.25,2003it,9.47224661008597,0.195102916788606,0.0251,1.36,N,1.36,8.5,0.3303,-0.9722466100859695,0.38361861026209576
sn2007ca-20070622.18-fast.flm,9.64,2007ca,45.83374420668889,0.1972192091509713,0.0141,0.89,N,0.89,42.2,0.8955,-3.6337442066888883,0.9169600135546448
sn2006ac-20060304.54-fast.flm,4.55,2006ac,17.05289918842508,0.1955607705094358,0.0227,1.2,HV,1.2,16.95,1.1719,-0.10289918842508072,1.1881050563659108
sn2004ef-20040922.22-fast.flm,37.24,2004ef,6.323957322991343,0.1939864209505334,0.031,1.39,HV,1.39,7.1,0.2483,0.7760426770086566,0.3150930362816632
sn2007al-20070320.24-fast.flm,35.78,2007al,10.216381780453029,0.2964133978855844,0.0121,1.89,91bg,1.89,13.4,2.4374,3.1836182195469718,2.4553573390539465
sn2001V-20010402.19-fast.flm,69.03,2001V,27.967687912520365,0.3940498473056842,0.0151,0.82,91T,0.82,33.4,3.0303,5.432312087479634,3.055813046009463
sn2007le-20071112.20-fast.flm,52.01,2007le,17.381803734604688,0.4966229638458482,0.0068,1.01,HV,1.01,16.5,0.7585,-0.8818037346046879,0.9066182317927621
sn2001ay-20010524.33-mmt.flm,49.62,2001ay,30.411570568823283,0.7765482430596001,0.0302,0.68,HV,0.68,25.7,1.6602,-4.711570568823284,1.8328369304984422
sn2005hk-20051102.22-fast.flm,38.05,2005hk,-8.27245804540709,0.493583415597236,0.013,1.56,pec,1.56,-7.85,0.6782,0.4224580454070903,0.8387966548291867
sn2006nz-20061117.18-fast.flm,32.17,2006nz,-1.647351786228488,0.0957762666411263,0.0441,,,,5.9,0.3475,7.5473517862284885,0.3604571309486221
sn2007fb-20070716.44-fast.flm,44.02,2007fb,10.550098231832258,0.2946954813359528,0.018,,N,,9.1,0.2966,-1.4500982318322588,0.4181112133390217
sn1999cl-19990614.18-fast.flm,171.24,1999cl,0.6747370510024717,0.5953562214725143,0.0078,1.17,HV,1.17,4.65,1.3845,3.9752629489975284,1.507079719340032
snf20080522-011-20080531.25-fast.flm,78.27,snf20080522-011,0.5299161768984588,0.1926967915984198,0.0379,,N,,1.9,0.6315,1.370083823101541,0.6602456387529756
sn2007qe-20071204.14-fast.flm,49.41,2007qe,9.02431878112898,0.0,0.0239,1.03,,1.03,7.95,0.4574,-1.0743187811289792,0.4574
sn1996bo-19961105.24-fast.flm,59.43,1996bo,5.151395988987379,0.4915454187966968,0.0172,1.16,HV,1.16,7.0,0.2892,1.848604011012621,0.570310037383194
sn2005mz-20060103.13-fast.flm,30.39,2005mz,-7.537342767301031,1.3757861635220123,0.0176,1.83,,1.83,-6.45,1.7203,1.0873427673010312,2.2027754442381586
sn1999dq-19990907.48-fast.flm,245.37,1999dq,-7.415442264073364,0.6902672320283996,0.0141,0.86,91T,0.86,-6.25,0.5824,1.1654422640733637,0.9031382018341094
sn2006X-20060323.35-fast.flm,70.85,2006X,31.0883406287306,0.7958615200955034,0.0052,1.18,HV,1.18,33.2,1.5825,2.111659371269404,1.771355923909344
sn1997dt-19971206.11-fast.flm,70.75,1997dt,2.1939839174020914,0.3971011615208974,0.0073,1.04,N,1.04,3.4,0.5337,1.2060160825979085,0.665225542565261
sn1998dk-19980910.40-fast.flm,119.25,1998dk,10.164808052899348,1.4803118523635646,0.0133,1.05,,1.05,8.4,0.369,-1.7648080528993475,1.5256094455161346
sn1995bd-19951223.34-fast.flm,23.92,1995bd,-11.985018726595204,0.3942440370589395,0.0146,0.94,,0.94,-8.2,0.4743,3.7850187265952044,0.6167567192633823
sn1999dq-19991018.49-fast.flm,84.22,1999dq,33.02435657232814,0.6902672320283996,0.0141,0.86,91T,0.86,26.95,1.4153,-6.0743565723281385,1.574656451932341
sn2002bo-20020514.17-fast.flm,51.69,2002bo,51.2496266055971,0.6970028875833914,0.0043,1.08,HV,1.08,52.095,1.8701,0.8453733944028983,1.9957672798449186
sn2006le-20061125.36-fast.flm,47.49,2006le,16.66994299193938,0.2948692746215844,0.0174,0.88,N,0.88,16.0,0.4978,-0.6699429919393793,0.5785781961981107
sn2004da-20040710.44-fast.flm,108.09,2004da,,,0.016,,,,9.0,0.6931,,
sn2003it-20031020.23-fast.flm,55.06,2003it,-2.2144181055475554,0.195102916788606,0.0251,1.36,N,1.36,-2.3,0.8526,-0.08558189445244446,0.8746381584057614
sn2008C-20080113.28-fast.flm,94.79,2008C,12.27138643067446,0.4916420845624386,0.017,1.11,N,1.11,11.8,0.5994,-0.4713864306744586,0.7752369310816534
sn1997br-19970414.31-fast.flm,114.24,1997br,-6.940720881744849,0.695065038228577,0.0071,1.09,,1.09,,,,
sn2007le-20071205.07-fast.flm,70.17,2007le,40.09733810091639,0.4966229638458482,0.0068,1.01,HV,1.01,39.85,1.7263,-0.2473381009163873,1.7963145766315638
sn2000cn-20000621.37-fast.flm,32.69,2000cn,8.275525158770067,0.0977039570102589,0.0235,1.51,,1.51,9.165,0.5849,0.8894748412299318,0.593004277569279
sn1999aa-19990325.12-fast.flm,35.77,1999aa,29.298107255521657,0.887223974763407,0.0144,0.78,91T,0.78,31.6,2.5865,2.3018927444783444,2.734437534740002
sn2004dt-20041011.37-fast.flm,15.23,2004dt,48.626643123405636,0.6866784382970373,0.0194,1.14,HV,1.14,58.8,1.209,10.173356876594362,1.3903986038622371
sn1994D-19940602.18-fast.flm,27.93,1994D,72.46983747133343,0.0997108385681523,0.0029,1.37,N,1.37,87.2,1.3038,14.730162528666568,1.3076072389398754
sn2007H-20070117.35-fast.flm,31.85,2007H,,,0.0426,,,,13.95,0.6529,,
sn2003it-20031023.25-fast.flm,80.24,2003it,0.7316359379572726,0.195102916788606,0.0251,1.36,N,1.36,-0.9,0.8439,-1.6316359379572725,0.8661595454299523
sn2002bf-20020317.33-fast.flm,55.75,2002bf,12.622022647403645,1.0737992971495511,0.0244,1.12,HV,1.12,11.5,0.5364,-1.1220226474036448,1.2003207448673334
sn2004bo-20040511.23-fast.flm,13.43,2004bo,,,0.0234,,,,28.25,0.8392,,
sn2001ie-20011221.50-fast.flm,18.97,2001ie,,,0.0307,,,,14.6,0.8014,,
sn1993ac-19931020.52-mmt.flm,5.17,1993ac,10.777872988669628,1.1425307055127103,0.0503,1.19,HV,1.19,10.0,0.4817,-0.7778729886696283,1.239923910181335
sn2005cf-20050609.27-fast.flm,204.0,2005cf,-3.407848981619763,0.1987083954297069,0.0065,1.1,N,1.1,-4.0,1.0474,-0.5921510183802372,1.0660824482253937
sn2007ss-20080101.48-fast.flm,51.51,2007ss,,,0.0155,,,,12.2,0.6346,,
sn2008Q-20080203.12-fast.flm,178.16,2008Q,-6.229540720165495,0.1983930165658169,0.0081,1.25,N,1.25,-2.5,1.0701,3.7295407201654953,1.0883353339031516
sn2003fa-20030704.46-mmt.flm,28.43,2003fa,17.550941945407573,0.4805843906189927,0.0404,0.8,91T,0.8,16.4,0.3115,-1.150941945407574,0.5727072607420204
sn2002bo-20020503.18-fast.flm,55.31,2002bo,40.30668127053988,0.6970028875833914,0.0043,1.08,HV,1.08,40.9,1.0694,0.5933187294601154,1.2764910439558852
sn2002bs-20020404.39-fast.flm,117.73,2002bs,,,0.0099,,,,8.9,0.3173,,
sn2001eh-20011021.30-fast.flm,15.32,2001eh,32.59087841095643,0.2892681515765114,0.0371,0.92,91T,0.92,34.8,0.7599,2.209121589043569,0.8130953655731237
sn2006gr-20060924.26-fast.flm,19.67,2006gr,-9.800889232553082,0.4832785617630002,0.0346,0.81,N,0.81,-7.3,0.8008,2.5008892325530825,0.9353281821156219
sn1996ca-19961217.10-fast.flm,30.58,1996ca,,,0.0163,,,,-2.945,1.261,,
sn2006N-20060203.21-fast.flm,89.2,2006N,8.488612836439497,0.1971803214039239,0.0143,1.5,N,1.5,9.0,0.3433,0.511387163560503,0.3958976750992038
sn1999by-19990611.16-fast.flm,79.85,1999by,30.892037517467973,0.4989024146876871,0.0022,1.97,91bg,1.97,31.0,2.9332,0.10796248253202734,2.975326176973073
sn2006gz-20060930.13-fast.flm,50.23,2006gz,-11.305452413523264,0.4885675200312683,0.0234,0.69,pec,0.69,-1.1,0.9239,10.205452413523265,1.0451265146524147
sn2007fs-20070719.43-fast.flm,70.47,2007fs,4.059766047377745,2.064287820701858,0.0173,,N,,3.8,0.7823,-0.2597660473777452,2.2075501119335943
sn2005eq-20051025.38-fast.flm,15.83,2005eq,13.97473275024041,0.3887269193391643,0.029,0.88,91T,0.88,13.6,0.4054,-0.3747327502404101,0.5616562808505903
sn1997cn-19970611.22-fast.flm,10.57,1997cn,23.72147915027795,0.7867820613690009,0.0168,1.9,91bg,1.9,30.2,1.6621,6.478520849722049,1.8389133808018403
sn2002bo-20020406.23-fast.flm,168.22,2002bo,13.47207009858221,0.6970028875833914,0.0043,1.08,HV,1.08,11.86,0.5014,-1.61207009858221,0.8586122438560877
sn2002de-20020612.29-fast.flm,39.01,2002de,3.6867704280164135,0.5836575875486381,0.028,0.96,N,0.96,4.22,0.6839,0.5332295719835862,0.8990969855933764
sn2006cp-20060602.16-fast.flm,51.53,2006cp,-8.353712217542402,0.0,0.0223,0.98,HV,0.98,-6.4,0.9399,1.9537122175424013,0.9399
sn2006cf-20060618.19-fast.flm,21.92,2006cf,30.520353302612204,0.1920122887864823,0.0416,,N,,27.3,1.8457,-3.220353302612203,1.8556608550715896
sn2007sr-20071230.54-fast.flm,200.3,2007sr,15.354017501991176,0.2983293556085918,0.0056,1.05,,1.05,13.2,0.8432,-2.154017501991177,0.8944197249713568
sn2002bo-20020411.19-fast.flm,115.73,2002bo,18.41083341631509,0.6970028875833914,0.0043,1.08,HV,1.08,19.1,1.0945,0.6891665836849121,1.2975913360143807
sn2005ke-20051226.21-fast.flm,33.66,2005ke,31.269288203082347,0.6968641114982578,0.0045,1.82,91bg,1.82,34.6,1.7999,3.3307117969176545,1.9300931583460568
sn1995al-19951123.54-fast.flm,184.87,1995al,15.361655556663344,0.5969555268132524,0.0051,0.87,HV,0.87,14.0,0.373,-1.3616555566633437,0.7039068837515994
sn1998es-19981123.30-fast.flm,232.67,1998es,-2.374826835537482,0.8905600633287157,0.0106,0.85,91T,0.85,-5.1,0.8536,-2.7251731644625177,1.2335842842692373
sn2002kf-20030127.21-fast.flm,11.97,2002kf,27.479642892182905,0.0981065437064652,0.0193,1.2,,1.2,26.65,1.2985,-0.8296428921829069,1.30220088462496
sn1999aa-19990220.29-fast.flm,144.43,1999aa,-3.065851735016347,0.887223974763407,0.0144,0.78,91T,0.78,-4.5,0.6415,-1.4341482649836532,1.0948463962561044
sn2004H-20040127.46-fast.flm,10.23,2004H,,,0.0317,,,,25.9,2.729,,
sn2007F-20070117.53-fast.flm,41.04,2007F,-5.734661977337455,0.0,0.0236,0.96,N,0.96,-4.5,1.971,1.2346619773374554,1.971
sn2002bz-20020408.41-fast.flm,37.82,2002bz,,,0.037,,,,2.6,0.5296,,
sn2003ch-20030403.16-fast.flm,17.69,2003ch,6.6926829268298365,0.7804878048780489,0.025,1.22,N,1.22,5.6,0.2289,-1.0926829268298368,0.8133611888720506
sn1997bp-19970604.20-fast.flm,38.65,1997bp,54.24972726370831,0.5950609937518596,0.0083,1.08,HV,1.08,54.2,2.3859,-0.04972726370830571,2.458986863788611
sn2003K-20030130.55-fast.flm,47.14,2003K,,,0.0218,,,,14.2,0.4002,,
sn2000cm-20000605.16-fast.flm,146.97,2000cm,,,0.0072,,,,18.15,0.6657,,
sn1996ai-19960625.26-fast.flm,45.89,1996ai,4.147970884438621,0.8973975471133714,0.0029,0.88,N,0.88,3.05,1.7967,-1.0979708844386211,2.008345898386305
sn2002aw-20020218.52-fast.flm,60.11,2002aw,-0.8572820263075077,0.8767657087189479,0.0265,1.05,N,1.05,-4.3,1.3753,-3.442717973692492,1.631002206615748
sn1998bu-19980602.20-fast.flm,316.52,1998bu,13.46096320670057,0.4985541928407618,0.0029,1.03,N,1.03,13.9,0.6863,0.43903679329943124,0.8482711672567349
sn2004bg-20040411.39-fast.flm,50.76,2004bg,-3.0466300940444575,0.4898119122257053,0.0208,1.05,N,1.05,-0.8,0.6559,2.2466300940444572,0.8186088927920354
sn2001gb-20011222.52-fast.flm,17.76,2001gb,,,0.0257,,,,27.52,1.2493,,
sn2000fa-20010126.19-mmt.flm,46.58,2000fa,42.19132478214411,0.1958288455889552,0.0213,1.0,N,1.0,40.35,1.0489,-1.841324782144106,1.0670239672869128
sn2005hc-20051030.32-fast.flm,35.94,2005hc,5.373362654175943,0.382445740510565,0.0459,1.03,N,1.03,5.2,0.5085,-0.17336265417594277,0.6362680209115293
sn2006ac-20060221.43-fast.flm,59.63,2006ac,6.189498386625351,0.1955607705094358,0.0227,1.2,HV,1.2,6.45,0.5623,0.2605016133746494,0.5953362956869371
sn2002es-20020906.49-fast.flm,29.57,2002es,5.098231827107124,0.2946954813359528,0.018,,91bg,,12.5,2.8658,7.401768172892876,2.880912193510908
sn2004at-20040330.22-fast.flm,79.89,2004at,2.171573901986857,0.7825491538687275,0.0223,1.05,N,1.05,-0.45,0.6697,-2.6215739019868574,1.0299909068630952
sn2003ar-20030222.51-fast.flm,23.32,2003ar,,,0.0252,,,,16.5,2.4241,,
sn1994D-19940317.35-fast.flm,304.4,1994D,-4.137999800579775,0.0997108385681523,0.0029,1.37,N,1.37,-2.35,0.8244,1.7879998005797746,0.8304080992668389
sn1996bl-19961018.18-fast.flm,36.38,1996bl,-2.2393822393819582,0.2895752895752895,0.036,1.07,HV,1.07,0.2,0.7321,2.4393822393819584,0.7872891834215765
sn2005cf-20050707.18-fast.flm,110.4,2005cf,24.321907600599307,0.1987083954297069,0.0065,1.1,N,1.1,23.0,1.4174,-1.3219076005993067,1.4312609078760758
sn2007cp-20070615.18-fast.flm,14.77,2007cp,,,0.0366,,,,-3.2,1.1103,,
sn2004at-20040320.42-fast.flm,29.05,2004at,-7.4146532329079005,0.7825491538687275,0.0223,1.05,N,1.05,-3.2,0.8791,4.2146532329079,1.1769451933801596
sn2003fd-20030623.22-fast.flm,18.04,2003fd,,,0.0597,,,,7.6,0.3733,,
sn2002eu-20020903.46-fast.flm,21.81,2002eu,1.1179645335352897,0.1927525057825751,0.0376,1.52,N,1.52,-1.75,1.2675,-2.8679645335352895,1.2820724544601454
sn2001cp-20010624.40-fast.flm,66.45,2001cp,-3.912363067292645,0.0978090766823161,0.0224,0.88,N,0.88,-1.05,0.6149,2.8623630672926446,0.6226304084137292
sn2007qe-20071115.28-fast.flm,40.77,2007qe,-9.395448774296922,0.0,0.0239,1.03,,1.03,-6.66,0.84,2.7354487742969216,0.84
sn2002kf-20030129.28-mmt.flm,44.87,2002kf,29.51044834690645,0.0981065437064652,0.0193,1.2,,1.2,27.7425,1.2976,-1.7679483469064508,1.3013034442120057
sn2005hf-20051106.34-fast.flm,59.13,2005hf,17.77394305435107,0.4793404275716614,0.0431,1.31,,1.31,7.35,1.4649,-10.423943054351069,1.541330352489233
sn1999cp-19990620.28-fast.flm,42.66,1999cp,-13.790370517137164,0.0990687537150782,0.0094,0.98,,0.98,-4.175,1.0832,9.615370517137166,1.0877209467334252
sn1996X-19960521.22-fast.flm,76.88,1996X,32.89630512515159,0.2979737783075089,0.0068,1.26,N,1.26,34.08,0.9188,1.1836948748484062,0.9659098366611929
sn1997do-19971107.51-fast.flm,161.13,1997do,-6.5241065241030665,0.099000099000099,0.0101,0.94,HV,0.94,-1.15,0.6786,5.374106524103066,0.6857834786592846
sn2006lf-20061216.30-fast.flm,8.52,2006lf,39.77497039084377,0.1973943939992104,0.0132,1.3,N,1.3,44.05,1.3653,4.275029609156228,1.3794957907809344
sn2003fa-20030610.34-mmt.flm,204.9,2003fa,-5.632449058055154,0.4805843906189927,0.0404,0.8,91T,0.8,-5.7,0.5186,-0.06755094194484634,0.707041241022494
sn1998bu-19980624.17-fast.flm,228.29,1998bu,35.3674344401248,0.4985541928407618,0.0029,1.03,N,1.03,37.65,0.7384,2.282565559875195,0.8909494055214939
sn2002dj-20020619.18-fast.flm,88.71,2002dj,-6.360844149408752,0.1981571386109184,0.0093,1.19,HV,1.19,-1.7,0.5539,4.660844149408752,0.5882783878254126
sn2004ef-20041020.15-fast.flm,9.5,2004ef,33.41416100873363,0.1939864209505334,0.031,1.39,HV,1.39,34.56,0.8485,1.1458389912663733,0.8703924296047143
sn1998bu-19980617.14-fast.flm,154.2,1998bu,28.357762488784857,0.4985541928407618,0.0029,1.03,N,1.03,32.9,1.096,4.542237511215141,1.2040648999115886
sn1994ae-19941207.55-mmt.flm,202.31,1994ae,8.015533207211899,0.7965747286667331,0.0043,0.96,N,0.96,6.95,0.6703,-1.0655332072118986,1.0410731906789643
sn2002cd-20020414.49-fast.flm,58.66,2002cd,-4.661520190022889,0.3958828186856691,0.0104,0.84,HV,0.84,-2.3,1.0777,2.3615201900228895,1.1481117089075046
sn2007au-20070326.15-fast.flm,28.77,2007au,1.1274509803935835,0.392156862745098,0.02,1.69,N,1.69,2.95,0.6153,1.8225490196064167,0.7296444990528453
sn2002cs-20020507.39-fast.flm,77.7,2002cs,-8.47607796810453,0.6891120299271509,0.0158,0.99,HV,0.99,-3.945,1.3349,4.53107796810453,1.5022760730938634
sn1998dm-19980930.36-fast.flm,77.99,1998dm,26.28912071534936,0.5961251862891207,0.0065,0.9,N,0.9,22.4,1.6537,-3.8891207153493603,1.7578648775512409
sn1998ab-19980528.24-fast.flm,24.93,1998ab,45.608568646539936,0.4868549172346641,0.027,1.04,91T,1.04,37.225,0.9141,-8.383568646539935,1.0356671861344124
sn2007hu-20070913.12-mmt.flm,97.77,2007hu,,,0.0355,,,,1.8,0.6825,,
sn2003ek-20030522.43-fast.flm,12.98,2003ek,,,0.036,,,,3.25,1.9668,,
sn2003lc-20031228.11-fast.flm,26.04,2003lc,,,0.0346,,,,3.1,0.7932,,
sn2007ob-20071107.14-fast.flm,66.71,2007ob,,,0.0339,,,,8.665,0.4056,,
sn2002kf-20030113.31-fast.flm,26.79,2002kf,13.842833316982812,0.0981065437064652,0.0193,1.2,,1.2,12.1,0.2751,-1.7428333169828125,0.2920700325573108
sn1998es-19981117.20-fast.flm,176.74,1998es,-8.410845042548981,0.8905600633287157,0.0106,0.85,91T,0.85,-7.5,0.9624,0.9108450425489814,1.3112249945741754
sn2007if-20070915.46-fast.flm,21.05,2007if,9.365108918262589,0.4654626698938744,0.0742,0.71,pec,0.71,13.4,1.5111,4.0348910817374115,1.5811637192475467
sn2002cd-20020504.47-fast.flm,30.4,2002cd,15.112826603329449,0.3958828186856691,0.0104,0.84,HV,0.84,14.55,0.4197,-0.562826603329448,0.5769499944800333
sn1999ac-19990324.51-fast.flm,160.53,1999ac,10.90638930163649,0.6934125804853887,0.0095,1.23,91T,1.23,8.0,0.3504,-2.906389301636491,0.7769177348827903
sn2001ep-20011115.37-fast.flm,45.56,2001ep,28.40078973346898,0.493583415597236,0.013,1.3,N,1.3,27.9,0.9425,-0.5007897334689808,1.0639223835189453
sn2001gc-20011204.36-fast.flm,37.2,2001gc,3.3944864122428395,1.962130874129304,0.0193,,HV,,5.55,0.7592,2.1555135877571603,2.1038874036438897
sn2002ar-20020215.47-fast.flm,43.51,2002ar,,,0.0302,,,,6.625,0.4806,,
sn2007hj-20071013.20-fast.flm,22.98,2007hj,36.7741299418275,0.1971803214039239,0.0143,1.95,N,1.95,33.75,1.3274,-3.0241299418275034,1.341965289845067
sn2006H-20060131.11-fast.flm,31.89,2006H,13.323471400396487,0.3944773175542406,0.014,1.83,91bg,1.83,27.45,0.7971,14.126528599603512,0.8893709934919113
sn2002bo-20020604.17-fast.flm,25.1,2002bo,72.15971323309884,0.6970028875833914,0.0043,1.08,HV,1.08,73.95,3.0355,1.7902867669011613,3.114494064097664
sn2003kf-20040118.25-fast.flm,53.91,2003kf,41.14552312884364,0.3970617431010522,0.0074,1.1,N,1.1,41.7,0.8968,0.5544768711563606,0.9807692225159016
sn2005lu-20051223.16-fast.flm,28.1,2005lu,16.624685138542425,0.5812826971517148,0.0322,0.74,,0.74,15.3,0.8067,-1.3246851385424243,0.9943110499275225
sn2005ke-20051125.30-fast.flm,133.63,2005ke,0.4977600796416128,0.6968641114982578,0.0045,1.82,91bg,1.82,4.4,0.7915,3.9022399203583875,1.0545576512899881
sn2001da-20010912.32-fast.flm,24.82,2001da,56.84231222964973,1.2780180888714117,0.0172,1.12,N,1.12,55.1,1.8226,-1.7423122296497269,2.22602807607688
sn2001fe-20020107.34-fast.flm,18.47,2001fe,51.45056246299528,0.0986777185711466,0.0134,1.0,N,1.0,53.1,1.4003,1.6494375370047223,1.403772553565002
sn1998bu-19981114.51-fast.flm,15.04,1998bu,178.29295044371818,0.4985541928407618,0.0029,1.03,N,1.03,215.95,25.8371,37.657049556281805,25.841909617773975
sn1998bu-19980520.15-fast.flm,264.66,1998bu,0.4486987735610386,0.4985541928407618,0.0029,1.03,N,1.03,-0.6,0.8242,-1.0486987735610387,0.9632558970487041
sn2002fk-20021103.37-mmt.flm,14.64,2002fk,33.22084367245773,0.3970223325062034,0.0075,1.13,N,1.13,30.3,1.0532,-2.920843672457732,1.1255474101559055
sn2007bd-20070415.20-fast.flm,48.63,2007bd,-1.2609117361812905,0.0969932104752667,0.031,1.3,HV,1.3,-0.75,0.7346,0.5109117361812905,0.7409756020803245
sn1997bq-19970409.15-fast.flm,63.59,1997bq,-10.650946200336866,0.4953928465272961,0.0093,1.14,HV,1.14,0.28,1.008,10.930946200336866,1.1231554088328193
sn2001V-20010223.33-fast.flm,107.86,2001V,-9.32913013496322,0.3940498473056842,0.0151,0.82,91T,0.82,-7.15,0.6573,2.17913013496322,0.7663671262271321
sn1996bo-19961111.27-fast.flm,25.0,1996bo,11.079433739674398,0.4915454187966968,0.0172,1.16,HV,1.16,12.3,0.4536,1.2205662603256027,0.6688571287950963
sn1995E-19950224.27-fast.flm,48.42,1995E,-2.895256916996335,0.4940711462450592,0.012,1.16,N,1.16,-4.6,0.8918,-1.7047430830036645,1.0195163252993582
sn1998aq-19981214.54-fast.flm,15.23,1998aq,229.44516386094608,0.3984460603645781,0.0039,1.11,N,1.11,217.9,11.6178,-11.545163860946076,11.62463057920638
sn1998bp-19980501.47-fast.flm,116.67,1998bp,-1.909945571499546,0.1979218208807521,0.0105,1.79,N,1.79,2.0,0.7619,3.909945571499546,0.7871878156963258
sn1995Y-19950922.41-fast.flm,21.77,1995Y,,,0.0177,,,,39.1,1.8709,,
sn1998V-19980419.50-fast.flm,21.71,1998V,30.764694318854833,0.7863180656575585,0.0174,0.99,N,0.99,33.75,1.0574,2.9853056811451673,1.3177218448441401
sn2007fc-20070711.47-fast.flm,8.07,2007fc,,,0.0337,,,,6.1,0.5048,,
sn1998dx-19980918.15-fast.flm,24.19,1998dx,2.1343198634035287,0.4742933029785619,0.0542,1.32,N,1.32,1.6,0.5684,-0.5343198634035287,0.740292305275635
sn2006bk-20060421.30-fast.flm,19.74,2006bk,,,0.0495,,,,31.4,3.2498,,
sn2005eq-20051205.24-fast.flm,10.21,2005eq,53.683187560736606,0.3887269193391643,0.029,0.88,91T,0.88,43.55,1.1493,-10.133187560736609,1.2132597033689518
sn2007co-20070618.35-fast.flm,45.12,2007co,4.6251217137293095,0.0973709834469328,0.027,1.16,N,1.16,0.65,2.2917,-3.9751217137293096,2.293767642638945
sn2003ep-20030628.44-fast.flm,33.09,2003ep,,,0.0158,,,,54.05,11.9806,,
sn2008Q-20080202.11-fast.flm,149.47,2008Q,-7.231425453824891,0.1983930165658169,0.0081,1.25,N,1.25,-2.95,1.1398,4.281425453824891,1.1569372623535317
sn2003kf-20040102.42-fast.flm,70.58,2003kf,25.43180464561777,0.3970617431010522,0.0074,1.1,N,1.1,22.6675,1.168,-2.76430464561777,1.2336458275511841
sn2003fd-20030628.18-fast.flm,13.16,2003fd,,,0.0597,,,,11.85,0.4498,,
sn2003hu-20030921.16-fast.flm,7.6,2003hu,1.9162790697720444,1.9534883720930232,0.075,,91T,,-4.7,1.2061,-6.616279069772045,2.2958209925651105
sn2005cf-20050608.25-fast.flm,192.15,2005cf,-4.4212617983080875,0.1987083954297069,0.0065,1.1,N,1.1,-4.3,1.0861,0.1212617983080877,1.10412781706388
sn2003it-20031022.26-fast.flm,71.75,2003it,-0.2341235001443398,0.195102916788606,0.0251,1.36,N,1.36,-1.25,0.8866,-1.0158764998556602,0.9078131460490214
sn2000fo-20010104.09-fast.flm,13.05,2000fo,,,0.0238,,,,11.0,0.1908,,
sn2005M-20050309.26-fast.flm,16.48,2005M,32.44618395303669,1.36986301369863,0.022,0.87,91T,0.87,30.2,0.7476,-2.246183953036688,1.5605865680248223
sn2004ca-20040612.41-fast.flm,60.41,2004ca,,,0.0178,,,,-2.45,1.0727,,
sn1997bp-19970508.15-fast.flm,78.97,1997bp,27.42239412873297,0.5950609937518596,0.0083,1.08,HV,1.08,37.5,1.638,10.077605871267028,1.7427396782896034
sn2003ch-20030329.11-mmt.flm,62.5,2003ch,1.765853658534314,0.7804878048780489,0.025,1.22,N,1.22,0.65,0.7282,-1.1158536585343142,1.0674438877820958
sn2003ep-20030704.31-mmt.flm,9.38,2003ep,,,0.0158,,,,49.5,15.8905,,
